"","squirrel_id","litter_id","grid","sex","byear","dyear","dateE","dateS","field_bdate","dam_id","sire_id","bcert","longevity","age_first_litter","litter_size","LBS","litters"
"5831",6255,3255,"KL","F",2005,2005,2005-05-07,2005-05-07,2005-05-07,6501,7897,"Y",0,NA,NA,NA,NA
"5832",6256,3255,"KL","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,6501,NA,"Y",0,0,NA,0,0
"5833",6257,3255,"KL","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,6501,6523,"Y",0,0,NA,0,0
"5834",16089,3361,"SU","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,7926,NA,"Y",0,0,NA,0,0
"5835",16090,3361,"SU","F",2005,2005,2005-05-07,2005-05-07,2005-05-07,7926,NA,"Y",0,NA,NA,NA,NA
"5836",16091,3361,"SU","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,7926,NA,"Y",0,0,NA,0,0
"5837",6247,3296,"LL","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,6336,NA,"Y",0,0,NA,0,0
"5838",6248,3296,"LL","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,6336,NA,"Y",0,0,NA,0,0
"5839",7883,3296,"LL","M",2005,2008,2008-03-13,2005-05-07,2005-05-07,6336,NA,"Y",1041,0,NA,0,0
"5840",6252,3220,"AG","F",2005,2005,2005-05-08,2005-05-08,2005-05-08,7902,NA,"Y",0,NA,NA,NA,NA
"5841",6253,3220,"AG","M",2005,2005,2005-05-08,2005-05-08,2005-05-08,7902,NA,"Y",0,0,NA,0,0
"5842",7196,3220,"AG","M",2005,2007,2007-03-31,2005-05-08,2005-05-08,7902,7775,"Y",692,712,NA,1,1
"5843",6259,3289,"LL","F",2005,2005,2005-05-08,2005-05-08,2005-05-08,6265,NA,"Y",0,NA,NA,NA,NA
"5844",6260,3289,"LL","M",2005,2005,2005-05-08,2005-05-08,2005-05-08,6265,NA,"Y",0,0,NA,0,0
"5845",6261,3289,"LL","F",2005,2005,2005-05-08,2005-05-08,2005-05-08,6265,NA,"Y",0,NA,NA,NA,NA
"5846",6241,3317,"LL","F",2005,2005,2005-05-08,2005-05-08,2005-05-08,11212,NA,"Y",0,NA,NA,NA,NA
"5847",6242,3317,"LL","M",2005,2005,2005-05-08,2005-05-08,2005-05-08,11212,NA,"Y",0,0,NA,0,0
"5848",6243,3317,"LL","F",2005,2005,2005-05-08,2005-05-08,2005-05-08,11212,NA,"Y",0,NA,NA,NA,NA
"5849",8635,3317,"LL","M",2005,2008,2008-08-15,2005-05-08,2005-05-08,11212,NA,"Y",1195,0,NA,0,0
"5850",15938,3352,"SU","M",2005,2005,2005-05-09,2005-05-09,2005-05-09,7553,NA,"Y",0,0,NA,0,0
"5851",15939,3352,"SU","F",2005,2005,2005-05-09,2005-05-09,2005-05-09,7553,NA,"Y",0,NA,NA,NA,NA
"5852",15940,3352,"SU","F",2005,2005,2005-05-09,2005-05-09,2005-05-09,7553,NA,"Y",0,NA,NA,NA,NA
"5853",15941,3352,"SU","F",2005,2005,2005-05-09,2005-05-09,2005-05-09,7553,NA,"Y",0,NA,NA,NA,NA
"5854",6273,3322,"SU","M",2005,2005,2005-08-15,2005-05-10,2005-05-10,6348,6841,"Y",97,0,NA,0,0
"5855",6274,3322,"SU","F",2005,2005,2005-05-10,2005-05-10,2005-05-10,6348,6841,"Y",0,NA,NA,NA,NA
"5856",6275,3322,"SU","F",2005,2005,2005-05-10,2005-05-10,2005-05-10,6348,6841,"Y",0,NA,NA,NA,NA
"5857",6276,3322,"SU","M",2005,2005,2005-05-10,2005-05-10,2005-05-10,6348,6841,"Y",0,0,NA,0,0
"5858",16103,3359,"SU","F",2005,2005,2005-05-10,2005-05-10,2005-05-10,7884,NA,"Y",0,NA,NA,NA,NA
"5859",16104,3359,"SU","M",2005,2005,2005-05-10,2005-05-10,2005-05-10,7884,NA,"Y",0,0,NA,0,0
"5860",6304,3321,"SU","F",2005,2005,2005-05-11,2005-05-11,2005-05-11,6347,10296,"Y",0,NA,NA,NA,NA
"5861",6329,3321,"SU","F",2005,2005,2005-07-02,2005-05-11,2005-05-11,6347,10296,"Y",52,NA,NA,NA,NA
"5862",6345,3321,"SU","F",2005,2005,2005-07-05,2005-05-11,2005-05-11,6347,10296,"Y",55,NA,NA,NA,NA
"5863",6262,3305,"LL","M",2005,2005,2005-05-11,2005-05-11,2005-05-11,6587,NA,"Y",0,0,NA,0,0
"5864",6263,3305,"LL","M",2005,2005,2005-05-11,2005-05-11,2005-05-11,6587,NA,"Y",0,0,NA,0,0
"5865",6264,3305,"LL","F",2005,2005,2005-05-11,2005-05-11,2005-05-11,6587,NA,"Y",0,NA,NA,NA,NA
"5866",6366,3319,"SU","M",2005,2005,2005-07-16,2005-05-12,2005-05-12,6342,NA,"Y",65,0,NA,0,0
"5867",6499,3319,"SU","M",2005,2005,2005-09-21,2005-05-12,2005-05-12,6342,6078,"Y",132,0,NA,0,0
"5868",15017,3319,"SU","M",2005,2005,2005-05-12,2005-05-12,2005-05-12,6342,NA,"Y",0,0,NA,0,0
"5869",6533,3188,"AG","M",2005,2006,2006-04-19,2005-05-12,2005-05-12,6433,NA,"Y",342,341,NA,1,1
"5870",7591,3188,"AG","F",2005,2007,2007-06-19,2005-05-12,2005-05-12,6433,NA,"Y",768,389,2,6,2
"5871",7591,3188,"AG","F",2005,2007,2007-06-19,2005-05-12,2005-05-12,6433,NA,"Y",768,389,4,6,2
"5872",7745,3188,"AG","M",2005,2007,2007-08-21,2005-05-12,2005-05-12,6433,NA,"Y",831,722,NA,1,1
"5873",6308,3272,"KL","F",2005,2005,2005-06-25,2005-05-13,2005-05-13,7451,7897,"Y",43,NA,NA,NA,NA
"5874",7124,3272,"KL","M",2005,2006,2006-10-04,2005-05-13,2005-05-13,7451,6163,"Y",509,316,NA,5,3
"5875",16325,3272,"KL","F",2005,2005,2005-05-13,2005-05-13,2005-05-13,7451,NA,"Y",0,NA,NA,NA,NA
"5876",16326,3272,"KL","F",2005,2005,2005-05-13,2005-05-13,2005-05-13,7451,NA,"Y",0,NA,NA,NA,NA
"5877",6377,3341,"SU","F",2005,2005,2005-08-15,2005-05-13,2005-05-13,6954,6150,"Y",94,NA,NA,NA,NA
"5878",6416,3341,"SU","F",2005,2005,2005-08-26,2005-05-13,2005-05-13,6954,NA,"Y",105,NA,NA,NA,NA
"5879",7073,3341,"SU","M",2005,2006,2006-08-15,2005-05-13,2005-05-13,6954,7575,"Y",459,0,NA,0,0
"5880",16083,3318,"SU","F",2005,2005,2005-05-14,2005-05-14,2005-05-14,6338,NA,"Y",0,NA,NA,NA,NA
"5881",16084,3318,"SU","F",2005,2005,2005-05-14,2005-05-14,2005-05-14,6338,NA,"Y",0,NA,NA,NA,NA
"5882",16085,3318,"SU","M",2005,2005,2005-05-14,2005-05-14,2005-05-14,6338,NA,"Y",0,0,NA,0,0
"5883",6292,3306,"LL","M",2005,2005,2005-05-14,2005-05-14,2005-05-14,6778,NA,"Y",0,0,NA,0,0
"5884",6293,3306,"LL","M",2005,2005,2005-05-14,2005-05-14,2005-05-14,6778,NA,"Y",0,0,NA,0,0
"5885",6294,3306,"LL","F",2005,2005,2005-05-14,2005-05-14,2005-05-14,6778,NA,"Y",0,NA,NA,NA,NA
"5886",6300,3246,"KL","F",2005,2005,2005-05-15,2005-05-15,2005-05-15,6390,NA,"Y",0,NA,NA,NA,NA
"5887",6301,3246,"KL","M",2005,2005,2005-05-15,2005-05-15,2005-05-15,6390,NA,"Y",0,0,NA,0,0
"5888",6302,3246,"KL","M",2005,2005,2005-08-09,2005-05-15,2005-05-15,6390,NA,"Y",86,0,NA,0,0
"5889",10130,3246,"KL","F",2005,2009,2009-08-14,2005-05-15,2005-05-15,6390,8730,"Y",1552,NA,NA,NA,NA
"5890",6344,3358,"SU","M",2005,2005,2005-07-05,2005-05-16,2005-05-16,7768,10296,"Y",50,0,NA,0,0
"5891",6350,3358,"SU","F",2005,2005,2005-05-16,2005-05-16,2005-05-16,7768,NA,"Y",0,NA,NA,NA,NA
"5892",7546,3358,"SU","F",2005,2007,2007-06-11,2005-05-16,2005-05-16,7768,7385,"Y",756,723,3,3,1
"5893",15985,3345,"SU","M",2005,2005,2005-05-16,2005-05-16,2005-05-16,7172,NA,"Y",0,0,NA,0,0
"5894",15986,3345,"SU","M",2005,2005,2005-05-16,2005-05-16,2005-05-16,7172,NA,"Y",0,0,NA,0,0
"5895",15987,3345,"SU","M",2005,2005,2005-05-16,2005-05-16,2005-05-16,7172,NA,"Y",0,0,NA,0,0
"5896",6353,3258,"KL","F",2005,2005,2005-07-07,2005-05-17,2005-05-17,6529,NA,"Y",51,NA,NA,NA,NA
"5897",7392,3258,"KL","M",2005,2007,2007-08-20,2005-05-17,2005-05-17,6529,7897,"Y",825,709,NA,5,3
"5898",16010,3258,"KL","F",2005,2005,2005-05-17,2005-05-17,2005-05-17,6529,NA,"Y",0,NA,NA,NA,NA
"5899",16011,3258,"KL","M",2005,2005,2005-05-17,2005-05-17,2005-05-17,6529,NA,"Y",0,0,NA,0,0
"5900",15759,3335,"SU","F",2005,2005,2005-05-17,2005-05-17,2005-05-17,6508,NA,"Y",0,NA,NA,NA,NA
"5901",15760,3335,"SU","F",2005,2005,2005-05-17,2005-05-17,2005-05-17,6508,NA,"Y",0,NA,NA,NA,NA
"5902",6245,3299,"LL","M",2005,2005,2005-05-17,2005-05-17,2005-05-17,6384,NA,"Y",0,0,NA,0,0
"5903",6246,3299,"LL","F",2005,2005,2005-05-17,2005-05-17,2005-05-17,6384,NA,"Y",0,NA,NA,NA,NA
"5904",10079,3299,"LL","M",2005,2009,2009-05-09,2005-05-17,2005-05-17,6384,NA,"Y",1453,0,NA,0,0
"5905",16401,3350,"SU","F",2005,2005,2005-05-18,2005-05-18,2005-05-18,7423,NA,"Y",0,NA,NA,NA,NA
"5906",16402,3350,"SU","M",2005,2005,2005-05-18,2005-05-18,2005-05-18,7423,NA,"Y",0,0,NA,0,0
"5907",16403,3350,"SU","F",2005,2005,2005-05-18,2005-05-18,2005-05-18,7423,NA,"Y",0,NA,NA,NA,NA
"5908",16021,3326,"SU","M",2005,2005,2005-05-19,2005-05-19,2005-05-19,6398,NA,"Y",0,0,NA,0,0
"5909",16022,3326,"SU","M",2005,2005,2005-05-19,2005-05-19,2005-05-19,6398,NA,"Y",0,0,NA,0,0
"5910",16023,3326,"SU","F",2005,2005,2005-05-19,2005-05-19,2005-05-19,6398,NA,"Y",0,NA,NA,NA,NA
"5911",6284,3295,"LL","M",2005,2005,2005-05-19,2005-05-19,2005-05-19,6335,NA,"Y",0,0,NA,0,0
"5912",6285,3295,"LL","F",2005,2005,2005-05-19,2005-05-19,2005-05-19,6335,NA,"Y",0,NA,NA,NA,NA
"5913",6286,3295,"LL","M",2005,2005,2005-05-19,2005-05-19,2005-05-19,6335,NA,"Y",0,0,NA,0,0
"5914",6288,3295,"LL","F",2005,2005,2005-05-19,2005-05-19,2005-05-19,6335,NA,"Y",0,NA,NA,NA,NA
"5915",6278,3298,"LL","F",2005,2005,2005-05-19,2005-05-19,2005-05-19,6380,NA,"Y",0,NA,NA,NA,NA
"5916",6279,3298,"LL","F",2005,2005,2005-05-19,2005-05-19,2005-05-19,6380,NA,"Y",0,NA,NA,NA,NA
"5917",6280,3298,"LL","M",2005,2005,2005-05-19,2005-05-19,2005-05-19,6380,NA,"Y",0,0,NA,0,0
"5918",6419,3202,"AG","M",2005,2005,2005-08-16,2005-05-20,2005-05-20,7017,NA,"Y",88,0,NA,0,0
"5919",16389,3202,"AG","M",2005,2005,2005-05-20,2005-05-20,2005-05-20,7017,NA,"Y",0,0,NA,0,0
"5920",6354,3320,"SU","M",2005,2005,2005-07-07,2005-05-20,2005-05-20,6346,10120,"Y",48,0,NA,0,0
"5921",6355,3320,"SU","F",2005,2005,2005-08-06,2005-05-20,2005-05-20,6346,7249,"Y",78,NA,NA,NA,NA
"5922",6356,3320,"SU","F",2005,2005,2005-05-20,2005-05-20,2005-05-20,6346,10120,"Y",0,NA,NA,NA,NA
"5923",6320,3338,"SU","F",2005,2005,2005-05-20,2005-05-20,2005-05-20,6760,7247,"Y",0,NA,NA,NA,NA
"5924",6339,3338,"SU","F",2005,2005,2005-07-03,2005-05-20,2005-05-20,6760,8591,"Y",44,NA,NA,NA,NA
"5925",7087,3338,"SU","M",2005,2006,2006-08-15,2005-05-20,2005-05-20,6760,8591,"Y",452,324,NA,1,1
"5926",6291,3233,"AG","M",2005,2005,2005-05-21,2005-05-21,2005-05-21,10171,NA,"Y",0,0,NA,0,0
"5927",16303,3233,"AG","F",2005,2005,2005-05-21,2005-05-21,2005-05-21,10171,NA,"Y",0,NA,NA,NA,NA
"5928",16304,3233,"AG","M",2005,2005,2005-05-21,2005-05-21,2005-05-21,10171,NA,"Y",0,0,NA,0,0
"5929",16305,3233,"AG","M",2005,2005,2005-05-21,2005-05-21,2005-05-21,10171,NA,"Y",0,0,NA,0,0
"5930",6860,3337,"SU","M",2005,2006,2006-06-09,2005-05-21,2005-05-21,6569,NA,"Y",384,0,NA,0,0
"5931",7088,3337,"SU","F",2005,2006,2006-08-15,2005-05-21,2005-05-21,6569,NA,"Y",451,340,3,3,1
"5932",7846,3337,"SU","F",2005,2007,2007-08-23,2005-05-21,2005-05-21,6569,NA,"Y",824,347,3,7,2
"5933",7846,3337,"SU","F",2005,2007,2007-08-23,2005-05-21,2005-05-21,6569,NA,"Y",824,347,4,7,2
"5934",16832,3280,"KL","F",2005,2005,2005-05-22,2005-05-22,2005-05-22,8576,NA,"Y",0,NA,NA,NA,NA
"5935",16833,3280,"KL","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,8576,NA,"Y",0,0,NA,0,0
"5936",16834,3280,"KL","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,8576,NA,"Y",0,0,NA,0,0
"5937",16835,3280,"KL","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,8576,NA,"Y",0,0,NA,0,0
"5938",15850,3253,"KL","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,6500,NA,"Y",0,0,NA,0,0
"5939",15851,3253,"KL","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,6500,NA,"Y",0,0,NA,0,0
"5940",15852,3253,"KL","F",2005,2005,2005-05-22,2005-05-22,2005-05-22,6500,NA,"Y",0,NA,NA,NA,NA
"5941",6282,3180,"AG","M",2005,2005,2005-05-22,2005-05-22,2005-05-22,6305,NA,"Y",0,0,NA,0,0
"5942",6283,3180,"AG","F",2005,2005,2005-05-22,2005-05-22,2005-05-22,6305,NA,"Y",0,NA,NA,NA,NA
"5943",6414,3225,"AG","M",2005,2005,2005-08-14,2005-05-22,2005-05-22,8468,NA,"Y",84,0,NA,0,0
"5944",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,3,19,6
"5945",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,2,19,6
"5946",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,3,19,6
"5947",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,4,19,6
"5948",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,5,19,6
"5949",10126,3225,"AG","F",2005,2012,2012-06-28,2005-05-22,2005-05-22,8468,8734,"Y",2594,1034,2,19,6
"5950",6299,3198,"AG","F",2005,2005,2005-08-11,2005-05-23,2005-05-23,6969,NA,"Y",80,NA,NA,NA,NA
"5951",10646,3198,"AG","F",2005,2010,2010-05-15,2005-05-23,2005-05-23,6969,10749,"Y",1818,695,3,10,3
"5952",10646,3198,"AG","F",2005,2010,2010-05-15,2005-05-23,2005-05-23,6969,10749,"Y",1818,695,4,10,3
"5953",10646,3198,"AG","F",2005,2010,2010-05-15,2005-05-23,2005-05-23,6969,10749,"Y",1818,695,3,10,3
"5954",10084,3230,"AG","M",2005,2010,2010-05-15,2005-05-23,2005-05-23,8721,6415,"Y",1818,0,NA,0,0
"5955",10085,3230,"AG","F",2005,2010,2010-04-13,2005-05-23,2005-05-23,8721,6415,"Y",1786,NA,NA,NA,NA
"5956",6330,3248,"KL","M",2005,2005,2005-09-12,2005-05-24,2005-05-24,6392,6935,"Y",111,0,NA,0,0
"5957",7291,3248,"KL","F",2005,2007,2007-04-25,2005-05-24,2005-05-24,6392,6527,"Y",701,313,4,4,1
"5958",7664,3248,"KL","M",2005,2007,2007-07-05,2005-05-24,2005-05-24,6392,NA,"Y",772,714,NA,1,1
"5959",8592,3248,"KL","F",2005,2008,2008-09-02,2005-05-24,2005-05-24,6392,6511,"Y",1197,1056,4,8,2
"5960",8592,3248,"KL","F",2005,2008,2008-09-02,2005-05-24,2005-05-24,6392,6511,"Y",1197,1056,4,8,2
"5961",15817,3291,"LL","F",2005,2005,2005-05-26,2005-05-26,2005-05-26,6306,NA,"Y",0,NA,NA,NA,NA
"5962",15818,3291,"LL","M",2005,2005,2005-05-26,2005-05-26,2005-05-26,6306,NA,"Y",0,0,NA,0,0
"5963",15819,3291,"LL","F",2005,2005,2005-05-26,2005-05-26,2005-05-26,6306,NA,"Y",0,NA,NA,NA,NA
"5964",15820,3291,"LL","M",2005,2005,2005-05-26,2005-05-26,2005-05-26,6306,NA,"Y",0,0,NA,0,0
"5965",15899,3293,"LL","M",2005,2005,2005-05-26,2005-05-26,2005-05-26,6333,NA,"Y",0,0,NA,0,0
"5966",15900,3293,"LL","M",2005,2005,2005-05-26,2005-05-26,2005-05-26,6333,NA,"Y",0,0,NA,0,0
"5967",15901,3293,"LL","M",2005,2005,2005-05-26,2005-05-26,2005-05-26,6333,NA,"Y",0,0,NA,0,0
"5968",6837,3355,"SU","M",2005,2006,2006-08-15,2005-05-26,2005-05-26,7643,7385,"Y",446,0,NA,0,0
"5969",7117,3355,"SU","M",2005,2006,2006-08-17,2005-05-26,2005-05-26,7643,8580,"Y",448,0,NA,0,0
"5970",10160,3355,"SU","F",2005,2010,2010-04-18,2005-05-26,2005-05-26,7643,7575,"Y",1788,740,4,9,3
"5971",10160,3355,"SU","F",2005,2010,2010-04-18,2005-05-26,2005-05-26,7643,7575,"Y",1788,740,3,9,3
"5972",10160,3355,"SU","F",2005,2010,2010-04-18,2005-05-26,2005-05-26,7643,7575,"Y",1788,740,2,9,3
"5973",16135,3333,"SU","M",2005,2005,2005-05-27,2005-05-27,2005-05-27,6502,NA,"Y",0,0,NA,0,0
"5974",16136,3333,"SU","F",2005,2005,2005-05-27,2005-05-27,2005-05-27,6502,NA,"Y",0,NA,NA,NA,NA
"5975",15839,3340,"SU","M",2005,2005,2005-05-29,2005-05-29,2005-05-29,6953,NA,"Y",0,0,NA,0,0
"5976",15840,3340,"SU","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,6953,NA,"Y",0,NA,NA,NA,NA
"5977",15841,3340,"SU","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,6953,NA,"Y",0,NA,NA,NA,NA
"5978",15842,3340,"SU","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,6953,NA,"Y",0,NA,NA,NA,NA
"5979",6324,3201,"AG","M",2005,2005,2005-05-29,2005-05-29,2005-05-29,7013,NA,"Y",0,0,NA,0,0
"5980",6325,3201,"AG","M",2005,2005,2005-05-29,2005-05-29,2005-05-29,7013,NA,"Y",0,0,NA,0,0
"5981",6326,3201,"AG","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,7013,NA,"Y",0,NA,NA,NA,NA
"5982",6327,3201,"AG","M",2005,2005,2005-05-29,2005-05-29,2005-05-29,7013,NA,"Y",0,0,NA,0,0
"5983",6315,3294,"LL","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,6334,NA,"Y",0,NA,NA,NA,NA
"5984",6316,3294,"LL","M",2005,2005,2005-05-29,2005-05-29,2005-05-29,6334,NA,"Y",0,0,NA,0,0
"5985",6319,3294,"LL","F",2005,2005,2005-05-29,2005-05-29,2005-05-29,6334,NA,"Y",0,NA,NA,NA,NA
"5986",6322,3187,"AG","M",2005,2005,2005-08-11,2005-05-30,2005-05-30,6420,NA,"Y",73,0,NA,0,0
"5987",6323,3187,"AG","F",2005,2005,2005-08-15,2005-05-30,2005-05-30,6420,NA,"Y",77,NA,NA,NA,NA
"5988",10155,3187,"AG","F",2005,2010,2010-06-12,2005-05-30,2005-05-30,6420,8621,"Y",1839,705,3,10,3
"5989",10155,3187,"AG","F",2005,2010,2010-06-12,2005-05-30,2005-05-30,6420,8621,"Y",1839,705,3,10,3
"5990",10155,3187,"AG","F",2005,2010,2010-06-12,2005-05-30,2005-05-30,6420,8621,"Y",1839,705,4,10,3
"5991",6321,3309,"LL","F",2005,2005,2005-05-30,2005-05-30,2005-05-30,7502,NA,"Y",0,NA,NA,NA,NA
"5992",6604,3309,"LL","F",2005,2006,2006-04-22,2005-05-30,2005-05-30,7502,NA,"Y",327,NA,NA,NA,NA
"5993",8445,3309,"LL","F",2005,2008,2008-06-24,2005-05-30,2005-05-30,7502,NA,"Y",1121,336,4,13,3
"5994",8445,3309,"LL","F",2005,2008,2008-06-24,2005-05-30,2005-05-30,7502,NA,"Y",1121,336,4,13,3
"5995",8445,3309,"LL","F",2005,2008,2008-06-24,2005-05-30,2005-05-30,7502,NA,"Y",1121,336,5,13,3
"5996",6351,3247,"KL","M",2005,2005,2005-07-16,2005-05-31,2005-05-31,6391,7897,"Y",46,0,NA,0,0
"5997",6379,3247,"KL","F",2005,2005,2005-07-24,2005-05-31,2005-05-31,6391,7897,"Y",54,NA,NA,NA,NA
"5998",7106,3247,"KL","M",2005,2006,2006-08-16,2005-05-31,2005-05-31,6391,7897,"Y",442,0,NA,0,0
"5999",10131,3247,"KL","F",2005,2009,2009-04-09,2005-05-31,2005-05-31,6391,NA,"Y",1409,334,3,9,3
"6000",10131,3247,"KL","F",2005,2009,2009-04-09,2005-05-31,2005-05-31,6391,NA,"Y",1409,334,3,9,3
"6001",10131,3247,"KL","F",2005,2009,2009-04-09,2005-05-31,2005-05-31,6391,NA,"Y",1409,334,3,9,3
"6002",10132,3348,"SU","M",2005,2009,2009-04-30,2005-05-31,2005-05-31,7307,6510,"Y",1430,1036,NA,2,2
"6003",10133,3348,"SU","F",2005,2009,2009-08-15,2005-05-31,2005-05-31,7307,8591,"Y",1537,313,2,9,3
"6004",10133,3348,"SU","F",2005,2009,2009-08-15,2005-05-31,2005-05-31,7307,8591,"Y",1537,313,4,9,3
"6005",10133,3348,"SU","F",2005,2009,2009-08-15,2005-05-31,2005-05-31,7307,8591,"Y",1537,313,3,9,3
"6006",16320,3348,"SU","M",2005,2005,2005-05-31,2005-05-31,2005-05-31,7307,NA,"Y",0,0,NA,0,0
"6007",6677,3349,"SU","M",2005,2005,2005-07-16,2005-06-02,2005-06-02,7387,10296,"Y",44,0,NA,0,0
"6008",10134,3349,"SU","F",2005,2009,2009-03-28,2005-06-02,2005-06-02,7387,10296,"Y",1395,319,3,8,3
"6009",10134,3349,"SU","F",2005,2009,2009-03-28,2005-06-02,2005-06-02,7387,10296,"Y",1395,319,3,8,3
"6010",10134,3349,"SU","F",2005,2009,2009-03-28,2005-06-02,2005-06-02,7387,10296,"Y",1395,319,2,8,3
"6011",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,3,31,9
"6012",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,3,31,9
"6013",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,3,31,9
"6014",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,3,31,9
"6015",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,5,31,9
"6016",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,3,31,9
"6017",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,5,31,9
"6018",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,2,31,9
"6019",10191,3349,"SU","F",2005,2012,2012-10-05,2005-06-02,2005-06-02,7387,10296,"Y",2682,715,4,31,9
"6020",6341,3229,"AG","F",2005,2005,2005-06-04,2005-06-04,2005-06-04,8663,NA,"Y",0,NA,NA,NA,NA
"6021",6417,3229,"AG","M",2005,2005,2005-08-15,2005-06-04,2005-06-04,8663,NA,"Y",72,0,NA,0,0
"6022",16657,3229,"AG","F",2005,2005,2005-06-04,2005-06-04,2005-06-04,8663,NA,"Y",0,NA,NA,NA,NA
"6023",6456,3354,"SU","F",2005,2005,2005-08-30,2005-06-04,2005-06-04,7584,NA,"Y",87,NA,NA,NA,NA
"6024",6472,3354,"SU","M",2005,2005,2005-09-05,2005-06-04,2005-06-04,7584,NA,"Y",93,0,NA,0,0
"6025",7819,3363,"SU","M",2005,2007,2007-08-16,2005-06-04,2005-06-04,8398,6510,"Y",803,0,NA,0,0
"6026",7831,3363,"SU","F",2005,2008,2008-08-15,2005-06-04,2005-06-04,8398,6510,"Y",1168,725,1,3,2
"6027",7831,3363,"SU","F",2005,2008,2008-08-15,2005-06-04,2005-06-04,8398,6510,"Y",1168,725,2,3,2
"6028",10135,3363,"SU","M",2005,2010,2010-03-23,2005-06-04,2005-06-04,8398,8580,"Y",1753,749,NA,4,4
"6029",15739,3368,"SX","M",2005,2005,2005-06-04,2005-06-04,2005-06-04,6526,NA,"Y",0,0,NA,0,0
"6030",15740,3368,"SX","M",2005,2005,2005-06-04,2005-06-04,2005-06-04,6526,NA,"Y",0,0,NA,0,0
"6031",15741,3368,"SX","F",2005,2005,2005-06-04,2005-06-04,2005-06-04,6526,NA,"Y",0,NA,NA,NA,NA
"6032",6331,3297,"LL","F",2005,2005,2005-06-05,2005-06-05,2005-06-05,6370,NA,"Y",0,NA,NA,NA,NA
"6033",6633,3297,"LL","F",2005,2006,2006-04-25,2005-06-05,2005-06-05,6370,NA,"Y",324,NA,NA,NA,NA
"6034",15961,3297,"LL","M",2005,2005,2005-06-05,2005-06-05,2005-06-05,6370,NA,"Y",0,0,NA,0,0
"6035",15962,3297,"LL","M",2005,2005,2005-06-05,2005-06-05,2005-06-05,6370,NA,"Y",0,0,NA,0,0
"6036",6388,3347,"SU","M",2005,2005,2005-08-17,2005-06-06,2005-06-06,7278,6841,"Y",72,0,NA,0,0
"6037",6512,3347,"SU","F",2005,2005,2005-09-25,2005-06-06,2005-06-06,7278,NA,"Y",111,NA,NA,NA,NA
"6038",7089,3347,"SU","F",2005,2006,2006-08-15,2005-06-06,2005-06-06,7278,6841,"Y",435,NA,NA,NA,NA
"6039",16295,3223,"AG","F",2005,2005,2005-06-06,2005-06-06,2005-06-06,8153,NA,"Y",0,NA,NA,NA,NA
"6040",16296,3223,"AG","F",2005,2005,2005-06-06,2005-06-06,2005-06-06,8153,NA,"Y",0,NA,NA,NA,NA
"6041",16297,3223,"AG","F",2005,2005,2005-06-06,2005-06-06,2005-06-06,8153,NA,"Y",0,NA,NA,NA,NA
"6042",6363,3342,"SU","F",2005,2005,2005-08-14,2005-06-07,2005-06-07,7025,NA,"Y",68,NA,NA,NA,NA
"6043",6364,3342,"SU","M",2005,2005,2005-06-07,2005-06-07,2005-06-07,7025,6078,"Y",0,0,NA,0,0
