"","observer","ageclass","sex","cohort","year","age","grid","trialnumber","trialdate","walk","jump","hole","hang","chew","groom","still","front","back","attack","attacklatency","approachlatency","squirrel_id","OFT1","OFT2"
"1049","ARM","J","F",2018,2018,0,"KL",2,2018-08-06,0.0886355555555556,0.00888888888888889,0.00888888888888889,0.00696888888888889,0,0.305046666666667,0.906551111111111,0.0540466666666667,0.684456666666667,0,0.995326666666667,0.0150166666666667,23688,-2.81124082173521,-3.3370952403221
"1050","VAU","J","F",2018,2018,0,"JO",1,2018-08-06,0.38582,0.0711111111111111,0.0133333333333333,0.170537777777778,0.361844444444444,0.0122333333333333,0.0547977777777778,0.879993333333333,0.0932033333333333,0.173333333333333,0.00322666666666667,0.00100333333333333,23679,2.02107237361928,0.799301638660865
"1051","VAU","J","M",2018,2018,0,"JO",1,2018-08-06,0.28298,0.0444444444444444,0.0222222222222222,0.275977777777778,0.346453333333333,0.0422644444444444,0.182255555555556,0.619506666666667,0.278393333333333,0.0966666666666667,0.23401,0.000886666666666667,23797,1.20284905504015,0.604147564155135
"1052","SRT","A","F",2014,2019,5,"JO",1,2019-07-23,0.156868888888889,0.06,0.0177777777777778,0.162173333333333,0.0533488888888889,0.134548888888889,0.0812177777777778,0.856336666666667,0,0.00333333333333333,0.00177333333333333,0.104226666666667,19729,0.023308333296732,-1.16674395535137
"1053","SRT","A","F",2014,2019,5,"JO",1,2019-07-24,0.139275555555556,0.0733333333333333,0.0133333333333333,0.225691111111111,0.0667111111111111,0.0672355555555556,0,NA,NA,NA,NA,NA,20046,0.356139586051681,-0.167469582782355
"1054","SRT","A","F",2015,2019,4,"JO",1,2019-07-25,0.224266666666667,0.08,0.0222222222222222,0.365593333333333,0.117902222222222,0.0272622222222222,0.150684444444444,0.0358433333333333,0.838753333333333,0.0133333333333333,0.0167566666666667,0.00749333333333333,21029,0.734400717678809,0.514603573909095
"1055","SRT","A","F",2017,2019,2,"JO",1,2019-07-25,0.0917511111111111,0.0177777777777778,0.00444444444444444,0.320228888888889,0.125004444444444,0.0400066666666667,0.390104444444444,0.755606666666667,0.01916,0.00333333333333333,0.956476666666667,0.07503,22602,-0.884877327475596,0.690367453470809
"1056","SRT","Y","F",2018,2019,1,"RR",1,2019-08-05,0.0294533333333333,0.0511111111111111,0.00888888888888889,0.507144444444444,0.191844444444444,0.0316688888888889,0.368626666666667,NA,NA,NA,NA,NA,23858,-0.515801428055555,1.35842244913621
"1057","SRT","Y","F",2018,2019,1,"SU",1,2019-08-06,0.241968888888889,0.0888888888888889,0.0133333333333333,0.141277777777778,0.168324444444444,0.0388911111111111,0.0600066666666667,NA,NA,NA,NA,NA,23902,1.05979487838645,0.0569986404557381
"1058","SRT","Y","F",2018,2019,1,"SU",1,2019-08-06,0.180182222222222,0.02,0.00888888888888889,0.299171111111111,0.0188911111111111,0.0394666666666667,0.361391111111111,0.17523,0.0814233333333333,0.0566666666666667,0.620666666666667,0.601443333333333,23894,-0.768843964540865,0.287328525943675
"1059","SRT","Y","F",2018,2019,1,"SU",1,2019-08-06,0.22204,0.108888888888889,0.0377777777777778,0.241442222222222,0.193551111111111,0.0338422222222222,0.0449977777777778,0.866536666666667,0.00166666666666667,0.00666666666666667,0.00253333333333333,0.01336,23903,1.53185036321866,-0.0635697091811788
"1060","SRT","A","F",2015,2019,4,"BT",1,2019-08-12,0.278695555555556,0.237777777777778,0,0.233011111111111,0.307764444444444,0.0227755555555556,0.0516733333333333,0.872703333333333,0.0333666666666667,0.01,0.195003333333333,0.00000333333333333333,21944,2.72153612998828,0.95819411393487
"1061","DH","J","M",2019,2019,0,"JO",1,2019-08-12,0.191791111111111,0.128888888888889,0.0111111111111111,0.741797777777778,0.355126666666667,0.0333377777777778,0.0783355555555555,0.0983433333333333,0.874113333333333,0.0366666666666667,0.616453333333333,0.571413333333333,24753,1.7370336621638,2.24708692312079
"1062","SRT","Y","F",2018,2019,1,"RR",1,2019-08-14,0.17512,0.0755555555555556,0.0133333333333333,0.163437777777778,0.250726666666667,0.0339288888888889,0.106277777777778,0.518926666666667,0.301096666666667,0.0666666666666667,0.145013333333333,0.00415666666666667,23856,0.881336134880008,0.373807529260208
"1063","PLK","J","F",2019,2019,0,"JO",1,2019-08-18,0.252646666666667,0.0311111111111111,0.0177777777777778,0.510975555555556,0.357511111111111,0.0639488888888889,0.124513333333333,0.975833333333333,0.0233333333333333,0,1,0.00416666666666667,24360,1.05572257724105,1.18412810612764
"1064","PLK","J","F",2019,2019,0,"RR",1,2019-08-20,0.197993333333333,0.0422222222222222,0.0177777777777778,0.702715555555556,0.405804444444444,0.0355688888888889,0.146915555555556,0,0.994996666666667,0,1,1,23931,1.12206957589176,2.12898483286075
"1065","SRT","A","F",2015,2019,4,"JO",1,2019-08-21,0.303191111111111,0.0422222222222222,0.0266666666666667,0.07448,0.0877644444444445,0.0533022222222222,0.0906355555555556,0.657216666666667,0.276153333333333,0.01,0.228563333333333,0.0825833333333333,20760,0.702498134820304,-0.725355823256464
"1066","PLK","J","F",2019,2019,0,"JO",1,2019-08-21,0.171206666666667,0.0533333333333333,0.00444444444444444,0.708122222222222,0.100584444444444,0.0105533333333333,0.465028888888889,0,0.994163333333333,0,1,1,23889,-0.460844231672103,1.97545971464671
"1067","SRT","A","F",2015,2019,4,"JO",1,2019-08-22,0.299733333333333,0.0377777777777778,0.0133333333333333,0.263393333333333,0.0338111111111111,0.0333355555555556,0.148406666666667,0.0452133333333333,0.802746666666667,0,1,0.0168133333333333,21465,0.294727694014591,0.166850679437903
"1068","DH","J","F",2019,2019,0,"JO",1,2019-08-26,0,0,0,1,0.00831777777777778,0,0.987715555555555,0.58207,0.32016,0.0333333333333333,0.240076666666667,0.0717466666666667,24384,-2.76767245801243,2.82045854478075
"1069","SRT","Y","F",2018,2019,1,"JO",1,2019-08-27,0.263555555555556,0.0755555555555556,0.0133333333333333,0.117075555555556,0.0505466666666667,0.0433355555555556,0,0.906333333333333,0.00667666666666667,0.00666666666666667,0.00174,0.0983466666666667,23201,0.790979284539676,-0.304532782858015
"1070","DH","J","F",2019,2019,0,"BT",1,2019-08-28,0.335142222222222,0.0844444444444444,0.0266666666666667,0.370395555555556,0.397037777777778,0.0189888888888889,0.0533866666666667,0.644166666666667,0.00666666666666667,0.0933333333333333,0.355836666666667,0.345826666666667,24251,2.20053825598217,1.10197110349055
"1071","PLK","J","M",2019,2019,0,"JO",1,2019-08-31,0.484475555555556,0.188888888888889,0.0311111111111111,0.374564444444444,0.219946666666667,0.0438911111111111,0.0147733333333333,0.308083333333333,0.4576,0.00333333333333333,0.03003,0.00167666666666667,24377,3.13146615268262,0.273032181743566
"1072","DH","J","F",2019,2019,0,"BT",1,2019-09-02,0.394773333333333,0.08,0.0177777777777778,0.518093333333333,0.374066666666667,0.0233511111111111,0.03998,0.465326666666667,0.456303333333333,0.126666666666667,0.0100233333333333,0.00168,24265,2.23087974944855,1.59191815042284
"1073","DH","J","F",2019,2019,0,"BT",1,2019-09-04,0.193933333333333,0.08,0.00888888888888889,0.740848888888889,0.562864444444444,0.0200133333333333,0.0722644444444444,0.01919,0.96546,0.01,0.00501,0.00166666666666667,24830,1.95284821159223,2.90926704699506
"1074","DH","J","M",2019,2019,0,"BT",1,2019-09-05,0.289013333333333,0.0844444444444444,0.00666666666666667,0.542206666666667,0.170966666666667,0.0305711111111111,0.210646666666667,0.90754,0.0673433333333333,0.12,0.210333333333333,0.20949,24263,0.86488085920294,1.38394262409696
"1075","PLK","J","F",2019,2019,0,"RR",1,2019-09-05,0.210186666666667,0.0733333333333333,0.0244444444444444,0.295257777777778,0.591386666666667,0.00888888888888889,0.0198844444444444,0.911533333333333,0.0334233333333333,0.00333333333333333,0.19353,0.00500666666666667,24594,2.30063082330133,1.51449455324489
"1076","DH","J","M",2019,2019,0,"JO",1,2019-09-13,0.297917777777778,0.142222222222222,0.0177777777777778,0.607715555555556,0.254017777777778,0.005,0.0355577777777778,0.738743333333333,0.113356666666667,0.0566666666666667,0.00417333333333333,0.00083,24729,2.11832188306997,1.76561462827789
"1077","DH","J","M",2019,2019,0,"JO",1,2019-09-13,0.0678955555555556,0.02,0.00444444444444444,0.221904444444444,0.123926666666667,0.0500422222222222,0.67786,1,0,0,1,0.00916333333333333,24745,-1.53098858331802,0.278785754312688
"1078","PLK","J","M",2019,2019,0,"KL",1,2019-09-15,0.852408888888889,0.0266666666666667,0.00222222222222222,0.0199977777777778,0.69562,0.00834,0.01222,0.975803333333333,0.0108566666666667,0.00666666666666667,0.00750333333333333,0.005,23906,4.16213094990104,1.25252420881468
"1079","DH","J","M",2019,2019,0,"JO",1,2019-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24741,NA,NA
"1080","PLK","J","F",2019,2019,0,"JO",1,2019-09-17,0.000555555555555556,0.00444444444444444,0,0.997775555555556,0.04278,0,0.434928888888889,1,0,0,1,1,24333,-1.56237659949176,2.95466677496064
"1081","PLK","J","F",2019,2019,0,"JO",1,2019-09-22,0.275522222222222,0.142222222222222,0.0155555555555556,0.599468888888889,0.443195555555556,0.00944444444444444,0.03654,0.260203333333333,0.567366666666667,0.0433333333333333,0.00167,0.000836666666666667,24287,2.55131508727661,2.16144192736759
"1082","PLK","J","F",2019,2019,0,"RR",1,2019-09-22,0.762426666666667,0.0822222222222222,0.0355555555555556,0.1618,0.405553333333333,0.0305555555555556,0.0105555555555556,0,0.986653333333333,0,1,1,24417,3.80051162425359,0.0984673868932157
"1083","PLK","J","M",2019,2019,0,"JO",1,2019-09-22,0.416346666666667,0.108888888888889,0.0288888888888889,0.528495555555556,0.303048888888889,0.0171155555555556,0.0777888888888889,0.750596666666667,0.218506666666667,0.07,0.00372666666666667,0.00206,24680,2.39512064481454,1.27166292560531
"1084","PLK","J","F",2019,2019,0,"JO",1,2019-09-23,0.572224444444444,0.0977777777777778,0.0755555555555556,0.298624444444444,0.262204444444444,0.0466644444444444,0.0272111111111111,0.61043,0.21114,0.0466666666666667,0.0950966666666667,0.00333333333333333,24676,3.23793160817991,-0.770776752368034
"1085","DH","J","M",2019,2019,0,"JO",1,2019-09-24,0.0357333333333333,0.02,0.00888888888888889,0.624988888888889,0.0755933333333333,0.00666666666666667,0.838506666666667,0.55795,0.349283333333333,0.13,0.00333666666666667,0.00250333333333333,24730,-1.93770012391251,1.65313355456755
"1086","PLK","J","M",2019,2019,0,"RR",1,2019-09-29,0.208431111111111,0.0822222222222222,0.00888888888888889,0.335342222222222,0.107808888888889,0.0623422222222222,0.37542,0.465073333333333,0,0,0.465076666666667,0.465076666666667,24415,0.0246784139389,0.298622827359244
"1087","PLK","J","F",2019,2019,0,"SUX",1,2019-09-29,0.552417777777778,0.157777777777778,0.0311111111111111,0.326577777777778,0.267926666666667,0.0233488888888889,0.0431955555555555,0.735056666666667,0.13804,0.156666666666667,0.09392,0.0383766666666667,24495,3.22657158543194,0.446890817805022
"1088","DH","J","M",2019,2019,0,"BT",1,2019-10-05,0.278924444444444,0.128888888888889,0.00666666666666667,0.536244444444444,0.385115555555556,0.0205622222222222,0.0488933333333333,0.0158366666666667,0.979166666666667,0,1,0.0667533333333333,24809,2.14345746207608,1.93210218566825
"1089","DH","J","F",2020,2020,0,"SU",1,2020-05-28,0.431982222222222,0.0533333333333333,0.0266666666666667,0.161146666666667,0.341464444444444,0.0205711111111111,0.0660888888888889,0.451163333333333,0.482773333333333,0.133333333333333,0.09592,0.0025,24859,2.07541601021652,0.361585815818013
"1090","DH","J","M",2020,2020,0,"KL",1,2020-05-30,0.0936155555555556,0,0.00222222222222222,0,0,0.0200355555555556,0.87958,0.0399966666666667,0.95583,0,1,1,24850,-2.32999614754939,-0.282457384741933
"1091","DH","J","M",2020,2020,0,"SU",1,2020-05-30,0.366433333333333,0.0355555555555556,0.0177777777777778,0.274006666666667,0.104497777777778,0.197044444444444,0.253333333333333,0.366543333333333,0.60084,0.206666666666667,0.709876666666667,0.57083,24860,0.231147772182447,-1.45716459511017
"1092","DH","J","F",2020,2020,0,"SU",1,2020-05-30,0.35908,0.148888888888889,0.0155555555555556,0.574937777777778,0.12286,0.0250133333333333,0.184444444444444,0.00166,0.996663333333333,0,1,1,24869,1.65208380437329,1.18586203406749
"1093","DH","J","M",2020,2020,0,"JO",1,2020-06-08,0.0867088888888889,0.0711111111111111,0.0111111111111111,0.754537777777778,0.207406666666667,0.0122222222222222,0.0639355555555556,0.82919,0.13997,0.0166666666666667,0.216916666666667,0.216083333333333,24926,0.550153706949563,2.24973955706355
"1094","DH","J","M",2020,2020,0,"JO",1,2020-06-08,0.240202222222222,0.111111111111111,0.0222222222222222,0.481777777777778,0.0613022222222222,0.0322222222222222,0.0399977777777778,0.684083333333333,0.23503,0.136666666666667,0.0125066666666667,0.000836666666666667,25020,1.09185229089085,0.65714886226154
"1095","DH","J","F",2020,2020,0,"KL",1,2020-06-09,0.33398,0.0466666666666667,0.0133333333333333,0.185948888888889,0.264837777777778,0.0722511111111111,0.220544444444444,0.657786666666667,0.0575733333333333,0.0233333333333333,0.00584,0.00417,24890,0.928668155102776,0.0260337534097802
"1096","DH","J","F",2020,2020,0,"SU",1,2020-06-12,0.321811111111111,0.146666666666667,0.00888888888888889,0.547031111111111,0.215673333333333,0.0277866666666667,0.0816822222222222,0.0108366666666667,0.983316666666667,0,1,1,24885,1.89513642650982,1.44475055873439
"1097","DH","J","F",2020,2020,0,"JO",1,2020-06-12,0.0661733333333333,0.0155555555555556,0.0111111111111111,0.387544444444444,0.150026666666667,0.208442222222222,0.259531111111111,1,0,0,1,1,24897,-0.920696401701614,-0.908807375050396
"1098","DH","J","F",2020,2020,0,"JO",1,2020-06-12,0.288137777777778,0.106666666666667,0.0177777777777778,0.457506666666667,0.161691111111111,0.0255577777777778,0.0122333333333333,0.845166666666667,0.09875,0.133333333333333,0.0741866666666667,0.0216866666666667,24927,1.52472597317021,0.958245082943321
"1099","DH","J","M",2020,2020,0,"SU",1,2020-06-14,0.155648888888889,0.00666666666666667,0.00444444444444444,0.398086666666667,0.297862222222222,0.113971111111111,0.222842222222222,0.90657,0.0800833333333333,0.186666666666667,0.00500333333333333,0.00416666666666667,24883,-0.080315251232087,0.532307545850175
"1100","DH","J","F",2020,2020,0,"JO",1,2020-06-14,0.0946955555555556,0.0577777777777778,0.0155555555555556,0.702895555555555,0.137237777777778,0.0522511111111111,0.319975555555556,0.999163333333333,0,0,1,1,25022,-0.262369106163211,1.42221045684212
"1101","DH","J","F",2020,2020,0,"JO",1,2020-06-14,0.305211111111111,0.0288888888888889,0.0155555555555556,0.540117777777778,0.257,0.0294577777777778,0,0.777313333333333,0.200153333333333,0.00666666666666667,0.0774966666666667,0.0616666666666667,25067,1.21281780513862,1.44764370537963
"1102","DH","J","F",2020,2020,0,"KL",1,2020-06-15,0.217964444444444,0.0177777777777778,0.02,0.117877777777778,0.0350133333333333,0.159577777777778,0.504468888888889,0,1,0,1,1,24940,-1.01481401588676,-1.68093569908679
"1103","DH","J","M",2020,2020,0,"JO",1,2020-06-16,0.478544444444444,0.0533333333333333,0.0555555555555556,0.212306666666667,0.224866666666667,0.0194822222222222,0.0810466666666667,1,0,0,1,0.00583666666666667,24889,2.18001294725586,-0.351230521085463
"1104","DH","J","M",2020,2020,0,"KL",1,2020-06-16,0.505311111111111,0.0977777777777778,0.0244444444444444,0.232946666666667,0.180868888888889,0.0661266666666667,0.105557777777778,0.00250666666666667,0.964993333333333,0,1,1,24972,2.04355218307943,-0.2637494188146
"1105","DH","J","M",2020,2020,0,"KL",1,2020-06-17,0.295224444444444,0.0977777777777778,0.00666666666666667,0.412102222222222,0.33956,0.0111111111111111,0.0111111111111111,0.2933,0.585513333333333,0,1,1,24902,1.8971032559535,1.59893725108762
"1106","DH","J","F",2020,2020,0,"JO",1,2020-06-18,0.246477777777778,0.00888888888888889,0.0155555555555556,0.0456955555555556,0.0222177777777778,0.07672,0.463357777777778,0,0.997496666666667,0,1,1,24896,-0.837452003375998,-0.967276567048012
"1107","DH","J","F",2020,2020,0,"JO",1,2020-06-22,0.3387,0.186666666666667,0.0177777777777778,0.371213333333333,0.160068888888889,0.0305622222222222,0.0316688888888889,0.706876666666667,0.213886666666667,0.0533333333333333,0.19854,0.01084,24959,2.2985749742726,0.592579904438812
"1108","DH","J","F",2020,2020,0,"KL",1,2020-06-22,0.354608888888889,0.0355555555555556,0.0155555555555556,0.0299866666666667,0.53262,0.0244555555555556,0.0299866666666667,0.648933333333333,0.27934,0.0166666666666667,0.0850033333333333,0.00167333333333333,24975,2.15376992668382,0.638460023456902
"1109","DH","J","M",2020,2020,0,"JO",1,2020-06-22,0.18232,0.0711111111111111,0.0111111111111111,0.724106666666667,0.0606022222222222,0.0216688888888889,0.34002,0.99916,0,0,1,1,25070,-0.100489676153738,1.68236091396081
"1110","DH","Y","M",2019,2020,1,"JO",1,2020-06-23,0.311844444444444,0.188888888888889,0.0133333333333333,0.280208888888889,0.148953333333333,0.0111177777777778,0.0433666666666667,0.444893333333333,0.457563333333333,0.0533333333333333,0.01929,0.0184533333333333,23947,2.15761874105371,0.609787773542999
"1111","DH","J","F",2020,2020,0,"KL",2,2020-06-24,0.448144444444444,0.0733333333333333,0.0311111111111111,0.179475555555556,0.0966688888888889,0.0745,0.244162222222222,0.50345,0.41245,0.05,0.0934266666666667,0.00166666666666667,24890,1.19028150044001,-0.805116861678781
"1112","DH","J","M",2020,2020,0,"KL",1,2020-06-24,0.375913333333333,0.0355555555555556,0.02,0.10404,0.367435555555556,0.00889111111111111,0.140637777777778,0.873266666666667,0.100066666666667,0.0266666666666667,0.00418,0.00168,24904,1.61882199847528,0.535024933442951
"1113","DH","J","F",2020,2020,0,"SU",1,2020-06-24,0.472195555555556,0.111111111111111,0.0155555555555556,0.224017777777778,0.135675555555556,0.0111155555555556,0.0972711111111111,0.895823333333333,0.00583333333333333,0.01,0.486673333333333,0.0183366666666667,24936,1.93995186112776,0.365592738113779
"1114","DH","J","M",2020,2020,0,"JO",1,2020-06-24,0.18286,0.126666666666667,0.0155555555555556,0.458706666666667,0.0477733333333333,0.0250777777777778,0.0472711111111111,0.97917,0.01916,0.01,0.236736666666667,0.00166666666666667,24984,0.914640701388719,0.782229118574965
"1115","DH","J","F",2020,2020,0,"JO",1,2020-06-29,0.239097777777778,0.233333333333333,0.0111111111111111,0.476786666666667,0.0266666666666667,0.025,0,0.687966666666667,0.170046666666667,0.106666666666667,0.159266666666667,0.0942666666666667,24966,1.96817619885993,0.802333321173495
"1116","DH","J","F",2020,2020,0,"KL",1,2020-06-29,0.471946666666667,0.182222222222222,0.00222222222222222,0.436524444444444,0.101193333333333,0.0205644444444444,0.02778,0.67646,0.238516666666667,0.13,0.00167333333333333,0.00000666666666666667,24969,2.41055294959726,1.03280177504561
"1117","DH","J","F",2020,2020,0,"JO",1,2020-06-30,0.138426666666667,0.0311111111111111,0.0177777777777778,0.7367,0.118935555555556,0.0222222222222222,0.402508888888889,0.31272,0.08631,0.00333333333333333,0.827446666666667,0.682356666666667,24965,-0.461707694576106,1.73215475281187
"1118","DH","J","M",2020,2020,0,"BT",1,2020-06-30,0.252626666666667,0.1,0.0155555555555556,0.362855555555556,0.351086666666667,0.01278,0.0366666666666667,0.00170333333333333,0.905376666666667,0,1,1,25113,1.84300805901819,1.29366708448252
