"Squirrel","date","tod","Feed","Forage","NestMove","NestNotMove","notmoving","Travel","total","Deploy","out","act","Grid","Treatment","Sex","Squirrel_ID"
"E11",2016-04-08,"dawn",0,0,517,2208,0,0,2725,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-08,"day",14056,5247,5090,23855,1707,580,50535,"March 2016",0.427228653408529,0.393450084100129,"KL","control","M",12236
"E11",2016-04-08,"dusk",25,22,302,2182,193,0,2724,"March 2016",0.0881057268722467,0.0172540381791483,"KL","control","M",12236
"E11",2016-04-08,"night",0,0,1500,28916,0,0,30416,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-09,"dawn",0,0,638,2103,0,0,2741,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-09,"day",17666,7217,3665,19345,2485,492,50870,"March 2016",0.547670532730489,0.498820522901514,"KL","control","M",12236
"E11",2016-04-09,"dusk",0,0,154,2586,0,0,2740,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-09,"night",0,0,1804,28245,0,0,30049,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-10,"dawn",0,0,297,2461,0,0,2758,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-10,"day",14338,5662,5179,23395,2201,429,51204,"March 2016",0.441957659557847,0.398972736504961,"KL","control","M",12236
"E11",2016-04-10,"dusk",0,0,209,2548,0,0,2757,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-10,"night",121,102,2566,26655,232,5,29681,"March 2016",0.0154981301169098,0.00768168188403356,"KL","control","M",12236
"E11",2016-04-11,"dawn",0,0,779,1997,0,0,2776,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-11,"day",16110,7860,3679,21229,2190,470,51538,"March 2016",0.516706119756296,0.474213201909271,"KL","control","M",12236
"E11",2016-04-11,"dusk",0,0,131,2644,0,0,2775,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-11,"night",64,118,1762,27089,253,25,29311,"March 2016",0.0156937668452117,0.00706219508034526,"KL","control","M",12236
"E11",2016-04-12,"dawn",0,0,679,2114,0,0,2793,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-12,"day",14362,6127,4828,23995,2036,525,51873,"March 2016",0.444354481136622,0.40510477512386,"KL","control","M",12236
"E11",2016-04-12,"dusk",0,0,77,2716,0,0,2793,"March 2016",0,0,"KL","control","M",12236
"E11",2016-04-12,"night",0,0,1331,27610,0,0,28941,"March 2016",0,0,"KL","control","M",12236
"H11",2016-03-22,"dawn",899,805,339,418,22,69,2552,"March 2016",0.703369905956113,0.69474921630094,"KL","control","M",19981
"H11",2016-03-22,"day",10831,2746,2009,25144,3874,224,44828,"March 2016",0.394284821986259,0.307865619701972,"KL","control","M",19981
"H11",2016-03-22,"dusk",0,0,110,2442,0,0,2552,"March 2016",0,0,"KL","control","M",19981
"H11",2016-03-22,"night",1098,696,3559,30819,218,78,36468,"March 2016",0.0573105188110124,0.0513326752221125,"KL","control","M",19981
"H11",2016-03-23,"dawn",275,211,518,932,611,10,2557,"March 2016",0.432929213922566,0.193977317168557,"KL","control","M",19981
"H11",2016-03-23,"day",13169,3955,4361,22299,1029,351,45164,"March 2016",0.409706846160659,0.386923213178638,"KL","control","M",19981
"H11",2016-03-23,"dusk",97,11,243,2206,0,0,2557,"March 2016",0.0422369964802503,0.0422369964802503,"KL","control","M",19981
"H11",2016-03-23,"night",1518,732,3091,29770,887,124,36122,"March 2016",0.0902773932783345,0.0657217208349482,"KL","control","M",19981
"H11",2016-03-24,"dawn",1685,764,0,0,44,70,2563,"March 2016",1,0.982832618025751,"KL","control","M",19981
"H11",2016-03-24,"day",12111,4368,2756,24025,1926,314,45500,"March 2016",0.411406593406593,0.369076923076923,"KL","control","M",19981
"H11",2016-03-24,"dusk",0,0,99,2464,0,0,2563,"March 2016",0,0,"KL","control","M",19981
"H11",2016-03-24,"night",1621,2788,4025,26171,682,487,35774,"March 2016",0.155923296248672,0.13685917146531,"KL","control","M",19981
"I5",2016-03-21,"dawn",143,112,1025,1243,24,0,2547,"March 2016",0.109540636042403,0.100117785630153,"KL","control","M",12445
"I5",2016-03-21,"day",12871,6283,4067,18574,2258,439,44492,"March 2016",0.491121999460577,0.440371302706104,"KL","control","M",12445
"I5",2016-03-21,"dusk",0,0,199,2347,0,0,2546,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-21,"night",66,173,3217,33288,66,5,36815,"March 2016",0.00842048078228983,0.00662773326089909,"KL","control","M",12445
"I5",2016-03-22,"dawn",0,0,253,2299,0,0,2552,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-22,"day",9559,8462,4765,18193,2666,1183,44828,"March 2016",0.487864727402516,0.428392968680289,"KL","control","M",12445
"I5",2016-03-22,"dusk",11,77,319,2093,52,0,2552,"March 2016",0.054858934169279,0.0344827586206897,"KL","control","M",12445
"I5",2016-03-22,"night",33,99,2582,33676,75,3,36468,"March 2016",0.00575847318196775,0.00370187561697927,"KL","control","M",12445
"I5",2016-03-23,"dawn",0,0,209,2348,0,0,2557,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-23,"day",16103,6265,3633,16131,2468,564,45164,"March 2016",0.562394827738907,0.507749535027898,"KL","control","M",12445
"I5",2016-03-23,"dusk",0,0,231,2326,0,0,2557,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-23,"night",0,0,1837,34285,0,0,36122,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-24,"dawn",0,0,891,1672,0,0,2563,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-24,"day",17518,8043,3577,11633,3956,773,45500,"March 2016",0.665714285714286,0.578769230769231,"KL","control","M",12445
"I5",2016-03-24,"dusk",12,58,315,2178,0,0,2563,"March 2016",0.0273117440499415,0.0273117440499415,"KL","control","M",12445
"I5",2016-03-24,"night",0,0,2255,33519,0,0,35774,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-25,"dawn",0,0,429,2141,0,0,2570,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-25,"day",12296,8768,5988,17008,932,844,45836,"March 2016",0.498298280827297,0.477964918404747,"KL","control","M",12445
"I5",2016-03-25,"dusk",77,77,362,1958,95,1,2570,"March 2016",0.0972762645914397,0.0603112840466926,"KL","control","M",12445
"I5",2016-03-25,"night",0,0,2330,33094,0,0,35424,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-26,"dawn",0,0,286,2291,0,0,2577,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-26,"day",11976,6402,9473,17390,425,507,46173,"March 2016",0.418209776276179,0.409005262815931,"KL","control","M",12445
"I5",2016-03-26,"dusk",25,2,446,2070,33,0,2576,"March 2016",0.0232919254658385,0.0104813664596273,"KL","control","M",12445
"I5",2016-03-26,"night",0,0,1870,33204,0,0,35074,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-27,"dawn",0,0,253,2332,0,0,2585,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-27,"day",16588,7088,5299,14994,1737,803,46509,"March 2016",0.563675847685394,0.526328237545421,"KL","control","M",12445
"I5",2016-03-27,"dusk",11,16,385,2075,97,0,2584,"March 2016",0.0479876160990712,0.0104489164086687,"KL","control","M",12445
"I5",2016-03-27,"night",17,116,2133,32389,62,5,34722,"March 2016",0.00576003686423593,0.00397442543632279,"KL","control","M",12445
"I5",2016-03-28,"dawn",0,0,1133,1460,0,0,2593,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-28,"day",15975,7442,5138,16487,1274,529,46845,"March 2016",0.538371224250187,0.511175152097342,"KL","control","M",12445
"I5",2016-03-28,"dusk",197,208,567,1526,55,40,2593,"March 2016",0.192826841496336,0.171615888931739,"KL","control","M",12445
"I5",2016-03-28,"night",22,27,1777,32532,11,0,34369,"March 2016",0.00174575925979807,0.00142570339550176,"KL","control","M",12445
"I5",2016-03-29,"dawn",77,215,1111,1187,11,0,2601,"March 2016",0.116493656286044,0.112264513648597,"KL","control","M",12445
"I5",2016-03-29,"day",16354,8643,4765,13719,3177,523,47181,"March 2016",0.608232127339395,0.540895699540069,"KL","control","M",12445
"I5",2016-03-29,"dusk",0,0,597,2005,0,0,2602,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-29,"night",0,0,2189,31827,0,0,34016,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-30,"dawn",0,0,849,1762,0,0,2611,"March 2016",0,0,"KL","control","M",12445
"I5",2016-03-30,"day",14308,11534,6694,12289,1428,1263,47516,"March 2016",0.600492465695766,0.570439430928529,"KL","control","M",12445
"I5",2016-03-30,"dusk",88,112,231,2153,27,0,2611,"March 2016",0.0869398697816928,0.0765990042129452,"KL","control","M",12445
"I5",2016-03-30,"night",216,148,2183,30939,171,5,33662,"March 2016",0.0160418275800606,0.0109619155130414,"KL","control","M",12445
"I5",2016-03-31,"dawn",30,40,1253,1298,0,0,2621,"March 2016",0.0267073636016787,0.0267073636016787,"KL","control","M",12445
"I5",2016-03-31,"day",14525,10898,4287,14016,3309,818,47853,"March 2016",0.617516143188515,0.548366873550248,"KL","control","M",12445
"I5",2016-03-31,"dusk",108,254,379,1862,0,18,2621,"March 2016",0.144982830980542,0.144982830980542,"KL","control","M",12445
"I5",2016-03-31,"night",85,293,2433,30342,142,10,33305,"March 2016",0.0159135264975229,0.0116499024170545,"KL","control","M",12445
"I5",2016-04-01,"dawn",242,448,726,1116,86,14,2632,"March 2016",0.300151975683891,0.267477203647416,"KL","control","M",12445
"I5",2016-04-01,"day",12944,9431,5343,15273,4666,531,48188,"March 2016",0.572175645388894,0.475346559309372,"KL","control","M",12445
"I5",2016-04-01,"dusk",193,225,687,1247,275,5,2632,"March 2016",0.265197568389058,0.160714285714286,"KL","control","M",12445
"I5",2016-04-01,"night",232,316,2218,29570,573,39,32948,"March 2016",0.035206992837198,0.017815952409858,"KL","control","M",12445
"I5",2016-04-02,"dawn",204,534,808,1037,0,60,2643,"March 2016",0.301929625425653,0.301929625425653,"KL","control","M",12445
"I5",2016-04-02,"day",12307,8380,6917,16645,3664,611,48524,"March 2016",0.514425851125216,0.438916824664084,"KL","control","M",12445
"I5",2016-04-02,"dusk",165,170,669,1604,27,8,2643,"March 2016",0.139992432841468,0.129776768823307,"KL","control","M",12445
"I5",2016-04-02,"night",22,72,2378,30012,103,3,32590,"March 2016",0.00613685179502915,0.00297637312058914,"KL","control","M",12445
"I5",2016-04-03,"dawn",0,0,623,2032,0,0,2655,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-03,"day",12180,9341,6474,18835,1548,481,48859,"March 2016",0.481999222251786,0.450316216050267,"KL","control","M",12445
"I5",2016-04-03,"dusk",196,74,430,1955,0,0,2655,"March 2016",0.101694915254237,0.101694915254237,"KL","control","M",12445
"I5",2016-04-03,"night",110,46,2557,29504,14,0,32231,"March 2016",0.00527442524277869,0.00484006081102045,"KL","control","M",12445
"I5",2016-04-04,"dawn",93,128,743,1605,84,15,2668,"March 2016",0.119940029985007,0.088455772113943,"KL","control","M",12445
"I5",2016-04-04,"day",15280,6784,5247,19006,2391,486,49194,"March 2016",0.506992722689759,0.458389234459487,"KL","control","M",12445
"I5",2016-04-04,"dusk",0,75,393,1866,329,5,2668,"March 2016",0.153298350824588,0.0299850074962519,"KL","control","M",12445
"I5",2016-04-04,"night",145,173,1834,29586,124,8,31870,"March 2016",0.0141198619391277,0.0102290555381236,"KL","control","M",12445
"I5",2016-04-05,"dawn",0,0,550,2130,0,0,2680,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-05,"day",14210,8604,8057,15723,2083,853,49530,"March 2016",0.519886937209772,0.477831617201696,"KL","control","M",12445
"I5",2016-04-05,"dusk",121,152,407,1794,172,35,2681,"March 2016",0.179037672510257,0.114882506527415,"KL","control","M",12445
"I5",2016-04-05,"night",298,315,2442,27687,742,25,31509,"March 2016",0.0437970103779872,0.0202481830588086,"KL","control","M",12445
"I5",2016-04-06,"dawn",64,616,1141,827,22,25,2695,"March 2016",0.269758812615955,0.261595547309833,"KL","control","M",12445
"I5",2016-04-06,"day",13539,9805,5267,17805,2567,882,49865,"March 2016",0.537310738995287,0.485831745713426,"KL","control","M",12445
"I5",2016-04-06,"dusk",0,0,286,2408,0,0,2694,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-06,"night",58,66,2175,28761,86,0,31146,"March 2016",0.0067424388364477,0.00398124959866436,"KL","control","M",12445
"I5",2016-04-07,"dawn",11,11,776,1911,0,0,2709,"March 2016",0.00812107788851975,0.00812107788851975,"KL","control","M",12445
"I5",2016-04-07,"day",13385,6710,6724,21536,970,875,50200,"March 2016",0.437051792828685,0.417729083665339,"KL","control","M",12445
"I5",2016-04-07,"dusk",142,192,550,1201,619,5,2709,"March 2016",0.353636028054633,0.125138427464009,"KL","control","M",12445
"I5",2016-04-07,"night",31,66,2554,28078,53,0,30782,"March 2016",0.00487297771424859,0.00315119225521409,"KL","control","M",12445
"I5",2016-04-08,"dawn",0,18,1090,1617,0,0,2725,"March 2016",0.00660550458715596,0.00660550458715596,"KL","control","M",12445
"I5",2016-04-08,"day",16163,10069,3908,11692,7734,969,50535,"March 2016",0.691303057287029,0.538260611457406,"KL","control","M",12445
"I5",2016-04-08,"dusk",94,89,571,1566,404,0,2724,"March 2016",0.215491923641703,0.0671806167400881,"KL","control","M",12445
"I5",2016-04-08,"night",116,110,2289,27737,164,0,30416,"March 2016",0.0128221988427144,0.00743029984218832,"KL","control","M",12445
"I5",2016-04-09,"dawn",0,0,154,2587,0,0,2741,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-09,"day",16024,10488,4245,12835,6410,868,50870,"March 2016",0.664242185964223,0.538234715942599,"KL","control","M",12445
"I5",2016-04-09,"dusk",0,0,341,2399,0,0,2740,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-09,"night",0,0,1782,28267,0,0,30049,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-10,"dawn",26,90,555,2053,34,0,2758,"March 2016",0.0543872371283539,0.0420594633792603,"KL","control","M",12445
"I5",2016-04-10,"day",14632,7905,5326,20863,1884,594,51204,"March 2016",0.488536051870948,0.451742051402234,"KL","control","M",12445
"I5",2016-04-10,"dusk",561,640,231,819,453,53,2757,"March 2016",0.619151251360174,0.454842219804135,"KL","control","M",12445
"I5",2016-04-10,"night",13,97,2275,26928,350,18,29681,"March 2016",0.0161045786867019,0.00431252316296621,"KL","control","M",12445
"I5",2016-04-11,"dawn",0,0,583,2193,0,0,2776,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-11,"day",15748,8770,4495,19573,2383,569,51538,"March 2016",0.533004773177073,0.486767045675036,"KL","control","M",12445
"I5",2016-04-11,"dusk",109,39,570,2045,12,0,2775,"March 2016",0.0576576576576577,0.0533333333333333,"KL","control","M",12445
"I5",2016-04-11,"night",10,50,1414,27647,190,0,29311,"March 2016",0.0085292211115281,0.00204701306676674,"KL","control","M",12445
"I5",2016-04-12,"dawn",0,0,231,2562,0,0,2793,"March 2016",0,0,"KL","control","M",12445
"I5",2016-04-12,"day",13226,8390,4149,23874,1522,712,51873,"March 2016",0.459776762477589,0.430435872226399,"KL","control","M",12445
"I5",2016-04-12,"dusk",47,88,455,2128,60,15,2793,"March 2016",0.075187969924812,0.0537056928034372,"KL","control","M",12445
"I5",2016-04-12,"night",130,140,1919,26402,339,11,28941,"March 2016",0.0214228948550499,0.00970940879720811,"KL","control","M",12445
"N15",2016-03-11,"dawn",77,250,939,1183,68,10,2527,"March 2016",0.160269093787099,0.133359715077167,"AG","foodsup","M",19976
"N15",2016-03-11,"day",4761,8592,3562,16338,6749,1125,41127,"March 2016",0.516132954020473,0.352031512145306,"AG","foodsup","M",19976
"N15",2016-03-11,"dusk",33,0,1177,692,625,0,2527,"March 2016",0.260387811634349,0.0130589631974674,"AG","foodsup","M",19976
"N15",2016-03-11,"night",133,0,3090,35259,1737,0,40219,"March 2016",0.0464954374797981,0.00330689475123698,"AG","foodsup","M",19976
"N15",2016-03-12,"dawn",80,110,1118,1219,0,0,2527,"March 2016",0.075187969924812,0.075187969924812,"AG","foodsup","M",19976
"N15",2016-03-12,"day",3829,8376,3597,15607,8828,1227,41464,"March 2016",0.536851244453019,0.323943661971831,"AG","foodsup","M",19976
"N15",2016-03-12,"dusk",269,331,1391,535,0,0,2526,"March 2016",0.237529691211401,0.237529691211401,"AG","foodsup","M",19976
"N15",2016-03-12,"night",0,0,3102,36781,0,0,39883,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-13,"dawn",198,297,1084,942,0,5,2526,"March 2016",0.197941409342835,0.197941409342835,"AG","foodsup","M",19976
"N15",2016-03-13,"day",4283,6396,5981,18300,5945,896,41801,"March 2016",0.419128728977776,0.276907251022703,"AG","foodsup","M",19976
"N15",2016-03-13,"dusk",0,0,209,2317,0,0,2526,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-13,"night",113,243,3729,31558,264,40,35947,"March 2016",0.0183603638690294,0.0110162183214176,"AG","foodsup","M",19976
"N15",2016-03-13,"0",0,0,231,3369,0,0,3600,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-14,"dawn",0,0,834,1694,0,0,2528,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-14,"day",4475,8910,8010,16116,3102,1523,42136,"March 2016",0.427425479400038,0.353806721093602,"AG","foodsup","M",19976
"N15",2016-03-14,"dusk",0,0,77,2451,0,0,2528,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-14,"night",220,565,3588,34680,120,35,39208,"March 2016",0.023974699041012,0.020914099163436,"AG","foodsup","M",19976
"N15",2016-03-15,"dawn",170,182,666,1383,123,5,2529,"March 2016",0.189798339264531,0.141162514827995,"AG","foodsup","M",19976
"N15",2016-03-15,"day",4346,7444,4322,22291,2989,1081,42473,"March 2016",0.373413698114096,0.303039578084901,"AG","foodsup","M",19976
"N15",2016-03-15,"dusk",0,0,187,2341,0,0,2528,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-15,"night",55,62,6209,32504,30,10,38870,"March 2016",0.00403910470800103,0.0032673012606123,"AG","foodsup","M",19976
"N15",2016-03-16,"dawn",0,0,198,2333,0,0,2531,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-16,"day",7656,14104,3749,7630,6018,3652,42809,"March 2016",0.734191408348712,0.593613492489897,"AG","foodsup","M",19976
"N15",2016-03-16,"dusk",0,0,110,2420,0,0,2530,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-16,"night",509,417,4302,32755,517,30,38530,"March 2016",0.0382299506877758,0.0248118349338178,"AG","foodsup","M",19976
"N15",2016-03-17,"dawn",374,403,561,609,571,15,2533,"March 2016",0.538097118041848,0.312672720094749,"AG","foodsup","M",19976
"N15",2016-03-17,"day",4718,4981,6818,21328,4856,445,43146,"March 2016",0.347656793213739,0.235108700690678,"AG","foodsup","M",19976
"N15",2016-03-17,"dusk",0,0,44,2489,0,0,2533,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-17,"night",724,554,3722,32019,1164,5,38188,"March 2016",0.0640777207499738,0.0335969414475752,"AG","foodsup","M",19976
"N15",2016-03-18,"dawn",341,965,121,269,771,69,2536,"March 2016",0.846214511041009,0.542192429022082,"AG","foodsup","M",19976
"N15",2016-03-18,"day",5027,5934,6974,20612,4423,512,43482,"March 2016",0.365576560415804,0.263856308357481,"AG","foodsup","M",19976
"N15",2016-03-18,"dusk",0,0,88,2447,0,0,2535,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-18,"night",454,422,3719,32910,258,84,37847,"March 2016",0.0321822073083732,0.0253652865484715,"AG","foodsup","M",19976
"N15",2016-03-19,"dawn",491,487,656,773,102,30,2539,"March 2016",0.437179992122883,0.397006695549429,"AG","foodsup","M",19976
"N15",2016-03-19,"day",4375,6200,7241,20358,5168,477,43819,"March 2016",0.370159063419978,0.252219356899975,"AG","foodsup","M",19976
"N15",2016-03-19,"dusk",0,0,341,2197,0,0,2538,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-19,"night",0,0,4327,33177,0,0,37504,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-20,"dawn",462,584,306,524,632,35,2543,"March 2016",0.673613841918993,0.425088478175383,"AG","foodsup","M",19976
"N15",2016-03-20,"day",5496,8970,6975,16380,5665,669,44155,"March 2016",0.471067829237912,0.342769788245952,"AG","foodsup","M",19976
"N15",2016-03-20,"dusk",0,0,154,2389,0,0,2543,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-20,"night",77,310,5159,31583,0,30,37159,"March 2016",0.0112220458031702,0.0112220458031702,"AG","foodsup","M",19976
"N15",2016-03-21,"dawn",77,204,330,1703,218,15,2547,"March 2016",0.201806046329015,0.116215155084413,"AG","foodsup","M",19976
"N15",2016-03-21,"day",5517,8973,5828,17644,5497,1033,44492,"March 2016",0.47244448440169,0.34889418322395,"AG","foodsup","M",19976
"N15",2016-03-21,"dusk",0,0,33,2513,0,0,2546,"March 2016",0,0,"AG","foodsup","M",19976
"N15",2016-03-21,"night",0,49,4235,32524,0,7,36815,"March 2016",0.00152111910905881,0.00152111910905881,"AG","foodsup","M",19976
"N15",2016-03-22,"dawn",11,59,363,1983,131,5,2552,"March 2016",0.0807210031347962,0.0293887147335423,"AG","foodsup","M",19976
