"date","tod","Feed","Forage","NestMove","NestNotMove","NotMoving","Travel","id","Total"
2014-03-31,"night",69,5,2519,30825,0,57,12705,33475
2014-04-01,"dawn",0,0,869,1758,0,0,12705,2627
2014-04-01,"day",13951,1588,4509,9812,4934,13232,12705,48026
2014-04-01,"dusk",0,0,40,2589,0,0,12705,2629
2014-04-01,"night",0,0,2014,31104,0,0,12705,33118
2014-04-02,"dawn",0,0,455,2182,0,0,12705,2637
2014-04-02,"day",11131,442,9501,19900,534,6855,12705,48363
2014-04-02,"dusk",0,0,50,2589,0,0,12705,2639
2014-04-02,"night",0,0,1299,31462,0,0,12705,32761
2014-04-03,"dawn",0,0,380,2270,0,0,12705,2650
2014-04-03,"day",15760,626,8209,13288,1194,9620,12705,48697
2014-04-03,"dusk",0,0,156,2496,0,0,12705,2652
2014-04-03,"night",0,0,1575,30826,0,0,12705,32401
2014-03-25,"dawn",82,0,0,0,2460,25,19874,2567
2014-03-25,"day",15182,464,3472,6167,6281,14109,19874,45675
2014-03-25,"dusk",2,0,117,2439,1,9,19874,2568
2014-03-25,"night",1024,14,344,9023,24873,312,19874,35590
2014-03-26,"dawn",50,15,527,1908,0,74,19874,2574
2014-03-26,"day",14254,508,4555,14202,2619,9873,19874,46011
2014-03-26,"dusk",0,0,174,2392,9,0,19874,2575
2014-03-26,"night",0,0,1821,33269,139,11,19874,35240
2014-03-27,"dawn",0,0,104,2459,18,0,19874,2581
2014-03-27,"day",11180,825,3976,9054,7243,14069,19874,46347
2014-03-27,"dusk",0,0,71,2512,0,0,19874,2583
2014-03-27,"night",9,0,2321,32437,122,0,19874,34889
2014-03-28,"dawn",111,2,596,1706,13,161,19874,2589
2014-03-28,"day",10290,550,2863,17170,1335,14475,19874,46683
2014-03-28,"dusk",0,0,69,2522,0,0,19874,2591
2014-03-28,"night",61,0,1755,30698,1964,59,19874,34537
2014-03-22,"dawn",0,0,505,2044,0,0,12542,2549
2014-03-22,"day",12705,588,9371,14986,1542,5474,12542,44666
2014-03-22,"dusk",0,0,170,2382,0,0,12542,2552
2014-03-22,"night",0,0,2046,34587,0,0,12542,36633
2014-03-23,"dawn",0,0,831,1724,0,0,12542,2555
2014-03-23,"day",4849,491,19703,14011,961,4987,12542,45002
2014-03-23,"dusk",0,0,194,2363,0,0,12542,2557
2014-03-23,"night",0,0,1907,34379,0,0,12542,36286
2014-03-24,"dawn",0,0,255,2305,0,0,12542,2560
2014-03-24,"day",6158,944,16555,12383,1926,7373,12542,45339
2014-03-24,"dusk",0,0,154,2408,0,0,12542,2562
2014-03-24,"night",0,0,2504,33435,0,0,12542,35939
2014-03-25,"dawn",0,0,1379,1188,0,0,12542,2567
2014-03-25,"day",7871,1708,10101,11287,3548,11160,12542,45675
2014-03-25,"dusk",0,0,101,2467,0,0,12542,2568
2014-03-25,"night",0,0,2299,33291,0,0,12542,35590
2014-03-26,"dawn",757,5,823,326,593,70,12542,2574
2014-03-26,"day",13006,954,5989,12226,6371,7465,12542,46011
2014-03-26,"dusk",0,0,192,2383,0,0,12542,2575
2014-03-26,"night",306,0,3661,31110,4,159,12542,35240
2014-03-17,"dawn",697,10,500,1115,9,201,12576,2532
2014-03-17,"day",16806,1141,3806,10050,2929,8252,12576,42984
2014-03-17,"dusk",0,0,134,2400,0,0,12576,2534
2014-03-17,"night",0,0,2795,35555,0,0,12576,38350
2014-03-18,"dawn",0,0,527,2007,0,0,12576,2534
2014-03-18,"day",18848,539,4772,10565,1206,7391,12576,43321
2014-03-18,"dusk",0,0,404,2132,0,0,12576,2536
2014-03-18,"night",0,0,2178,35821,0,10,12576,38009
2014-03-17,"dawn",0,0,504,2028,0,0,13466,2532
2014-03-17,"day",16943,950,5318,9215,4330,6228,13466,42984
2014-03-17,"dusk",0,0,100,2434,0,0,13466,2534
2014-03-17,"night",0,0,3592,34758,0,0,13466,38350
2014-03-18,"dawn",0,0,593,1941,0,0,13466,2534
2014-03-18,"day",16782,1009,4025,11866,2053,7586,13466,43321
2014-03-18,"dusk",0,0,173,2363,0,0,13466,2536
2014-03-18,"night",0,0,2822,35187,0,0,13466,38009
2014-03-19,"dawn",0,0,457,2080,0,0,13466,2537
2014-03-19,"day",18666,556,3876,14822,734,5003,13466,43657
2014-03-19,"dusk",0,0,168,2371,0,0,13466,2539
2014-03-19,"night",136,0,3674,33753,0,104,13466,37667
2014-03-20,"dawn",0,0,143,2398,0,0,13466,2541
2014-03-20,"day",17275,691,3663,13627,2964,5773,13466,43993
2014-03-20,"dusk",0,0,157,2386,0,0,13466,2543
2014-03-20,"night",0,0,3403,33920,0,0,13466,37323
2014-03-21,"dawn",517,62,801,428,21,716,13466,2545
2014-03-21,"day",16167,1234,3224,8093,7211,8401,13466,44330
2014-03-21,"dusk",0,0,222,2325,0,0,13466,2547
2014-03-21,"night",0,0,2833,34145,0,0,13466,36978
2014-03-22,"dawn",0,0,162,2387,0,0,13466,2549
2014-03-22,"day",16848,878,4789,13833,1582,6736,13466,44666
2014-03-22,"dusk",0,0,253,2299,0,0,13466,2552
2014-03-22,"night",0,0,4270,32363,0,0,13466,36633
2014-03-23,"dawn",0,0,393,2162,0,0,13466,2555
2014-03-23,"day",15705,956,6013,13837,1273,7218,13466,45002
2014-03-23,"dusk",0,0,349,2208,0,0,13466,2557
2014-03-23,"night",0,0,3594,32692,0,0,13466,36286
2014-03-24,"dawn",0,0,187,2373,0,0,13466,2560
2014-03-24,"day",12457,1166,9469,13633,1810,6804,13466,45339
2014-03-24,"dusk",0,0,244,2318,0,0,13466,2562
2014-03-24,"night",0,0,3372,32567,0,0,13466,35939
2014-03-25,"dawn",0,0,365,2202,0,0,13466,2567
2014-03-25,"day",18548,1343,4806,11063,1073,8842,13466,45675
2014-03-25,"dusk",0,0,165,2403,0,0,13466,2568
2014-03-25,"night",26,19,3837,31594,0,114,13466,35590
2014-03-21,"dawn",0,0,566,1979,0,0,13179,2545
2014-03-21,"day",11866,795,3995,17963,3532,6179,13179,44330
2014-03-21,"dusk",0,0,69,2478,0,0,13179,2547
2014-03-21,"night",0,0,1678,35300,0,0,13179,36978
2014-03-22,"dawn",0,0,176,2373,0,0,13179,2549
2014-03-22,"day",12313,535,4993,19933,1122,5770,13179,44666
2014-03-22,"dusk",0,0,148,2404,0,0,13179,2552
2014-03-22,"night",0,0,2107,34526,0,0,13179,36633
2014-03-23,"dawn",0,0,495,2060,0,0,13179,2555
2014-03-23,"day",13291,500,6816,18065,1041,5289,13179,45002
2014-03-23,"dusk",0,0,539,2018,0,0,13179,2557
2014-03-23,"night",0,0,1693,34593,0,0,13179,36286
2014-03-24,"dawn",0,0,625,1935,0,0,13179,2560
2014-03-24,"day",7301,1378,11625,14923,2269,7843,13179,45339
2014-03-24,"dusk",0,0,92,2470,0,0,13179,2562
2014-03-24,"night",0,0,1571,34368,0,0,13179,35939
2014-03-25,"dawn",0,0,120,2447,0,0,13179,2567
2014-03-25,"day",8184,674,13373,17197,367,5880,13179,45675
2014-03-25,"dusk",0,0,38,2530,0,0,13179,2568
2014-03-25,"night",59,0,2908,32522,20,81,13179,35590
2016-11-27,"dawn",102,161,1218,1058,0,742,21393,3281
2016-11-27,"day",3692,523,2277,12135,2128,2682,21393,23437
2016-11-27,"dusk",154,7,489,2317,0,316,21393,3283
2016-11-27,"night",576,20,3802,51309,563,129,21393,56399
2016-11-28,"dawn",104,35,1339,1713,0,110,21393,3301
2016-11-28,"day",3057,534,2384,14378,472,2387,21393,23212
2016-11-28,"dusk",0,0,209,3094,0,0,21393,3303
2016-11-28,"night",1951,52,5115,48332,601,533,21393,56584
2016-11-29,"dawn",0,0,939,2383,0,0,21393,3322
2016-11-29,"day",3279,314,4279,13635,25,1460,21393,22992
2016-11-29,"dusk",0,0,170,3155,0,0,21393,3325
2016-11-29,"night",1454,48,5601,48961,277,420,21393,56761
2016-11-30,"dawn",0,0,179,3163,0,0,21393,3342
2016-11-30,"day",1868,525,3471,15012,489,1415,21393,22780
2016-11-30,"dusk",999,20,1530,555,0,241,21393,3345
2016-11-30,"night",1038,29,5430,49724,465,247,21393,56933
2016-12-01,"dawn",347,294,1197,143,415,966,21393,3362
2016-12-01,"day",2767,760,1885,8907,5621,2635,21393,22575
2016-12-01,"dusk",1540,49,222,1114,46,394,21393,3365
2016-12-01,"night",886,49,3794,50401,1240,728,21393,57098
2016-12-02,"dawn",260,289,1354,667,0,812,21393,3382
2016-12-02,"day",5188,374,80,0,14590,2146,21393,22378
2016-12-02,"dusk",232,0,0,0,3141,10,21393,3383
2016-12-02,"night",3256,222,4500,30063,17931,1285,21393,57257
2016-12-03,"dawn",135,15,1472,1726,4,49,21393,3401
2016-12-03,"day",3480,324,2478,8831,5823,1252,21393,22188
2016-12-03,"dusk",0,0,254,3149,0,0,21393,3403
2016-12-03,"night",1603,101,5147,41536,8418,603,21393,57408
2016-12-04,"dawn",0,0,562,2857,0,0,21393,3419
2016-12-04,"day",2430,204,4369,14024,3,977,21393,22007
2016-12-04,"dusk",308,5,316,2280,306,206,21393,3421
2016-12-04,"night",906,11,5479,50625,217,315,21393,57553
2016-12-05,"dawn",0,0,407,3030,0,0,21393,3437
2016-12-05,"day",3256,340,4124,11622,1195,1297,21393,21834
2016-12-05,"dusk",0,0,170,3269,0,0,21393,3439
2016-12-05,"night",701,5,4259,52343,201,181,21393,57690
2016-12-06,"dawn",0,0,321,3133,0,0,21393,3454
2016-12-06,"day",3013,192,4310,12791,235,1129,21393,21670
2016-12-06,"dusk",0,0,222,3235,0,0,21393,3457
2016-12-06,"night",1091,36,6222,49955,1,514,21393,57819
2016-12-07,"dawn",0,0,1984,1487,0,0,21393,3471
2016-12-07,"day",3030,228,3375,12787,943,1152,21393,21515
2016-12-07,"dusk",0,0,108,3365,0,0,21393,3473
2016-12-07,"night",463,16,3511,53843,0,108,21393,57941
2016-12-08,"dawn",0,0,207,3279,0,0,21393,3486
2016-12-08,"day",2939,366,4359,11963,593,1151,21393,21371
2016-12-08,"dusk",0,0,158,3330,0,0,21393,3488
2016-12-08,"night",1286,12,4689,51718,44,306,21393,58055
2016-12-09,"dawn",0,0,601,2900,0,0,21393,3501
2016-12-09,"day",1124,210,3239,15494,495,672,21393,21234
2016-12-09,"dusk",1443,39,181,1362,110,368,21393,3503
2016-12-09,"night",2129,66,5239,49595,538,595,21393,58162
2016-12-10,"dawn",0,0,762,2753,0,0,21393,3515
2016-12-10,"day",2624,116,3813,13797,163,596,21393,21109
2016-12-10,"dusk",699,48,324,1953,275,218,21393,3517
2016-12-10,"night",943,25,4400,52281,394,216,21393,58259
2016-12-11,"dawn",0,0,1336,2192,0,0,21393,3528
2016-12-11,"day",2870,594,3198,11415,883,2033,21393,20993
2016-12-11,"dusk",208,0,724,2465,115,18,21393,3530
2016-12-11,"night",1128,16,4512,52325,8,360,21393,58349
2016-12-12,"dawn",0,0,1221,2318,0,0,21393,3539
2016-12-12,"day",2869,422,2060,10812,3525,1200,21393,20888
2016-12-12,"dusk",939,13,645,1607,133,204,21393,3541
2016-12-12,"night",792,0,3776,53687,5,172,21393,58432
2016-12-13,"dawn",0,0,653,2897,0,0,21393,3550
2016-12-13,"day",4089,511,2342,9464,2341,2046,21393,20793
2016-12-13,"dusk",0,0,154,3398,0,0,21393,3552
2016-12-13,"night",1193,5,6164,50684,125,334,21393,58505
2016-12-14,"dawn",0,0,70,3489,0,0,21393,3559
2016-12-14,"day",2624,533,2620,13028,500,1405,21393,20710
2016-12-14,"dusk",1110,0,893,1289,107,163,21393,3562
2016-12-14,"night",641,18,4307,53252,158,193,21393,58569
2016-12-15,"dawn",0,0,485,3083,0,0,21393,3568
2016-12-15,"day",3249,380,2848,10868,2204,1088,21393,20637
2016-12-15,"dusk",16,0,547,2884,118,5,21393,3570
2016-12-15,"night",578,9,4327,53148,443,120,21393,58625
2016-12-16,"dawn",0,0,1223,2352,0,0,21393,3575
2016-12-16,"day",4113,489,3052,10176,912,1834,21393,20576
2016-12-16,"dusk",0,0,215,3361,0,0,21393,3576
2016-12-16,"night",739,4,5831,51642,375,82,21393,58673
2016-11-28,"dawn",1011,264,810,206,25,985,21387,3301
2016-11-28,"day",3260,156,2456,15368,699,1273,21387,23212
2016-11-28,"dusk",0,0,26,3277,0,0,21387,3303
2016-11-28,"night",293,10,3472,52181,237,391,21387,56584
2016-11-29,"dawn",1273,128,903,384,254,380,21387,3322
2016-11-29,"day",3035,287,2428,13880,1951,1411,21387,22992
2016-11-29,"dusk",590,30,250,1556,606,293,21387,3325
2016-11-29,"night",2039,157,5828,44795,3365,577,21387,56761
2016-11-30,"dawn",194,6,58,574,2435,75,21387,3342
2016-11-30,"day",2339,102,1574,4952,13051,762,21387,22780
2016-11-30,"dusk",1222,46,0,1,1589,487,21387,3345
2016-11-30,"night",3218,56,1725,24257,26578,1099,21387,56933
2016-12-01,"dawn",858,384,945,78,203,894,21387,3362
2016-12-01,"day",3748,680,2423,10459,2588,2677,21387,22575
2016-12-01,"dusk",738,40,105,1894,133,455,21387,3365
2016-12-01,"night",1116,21,4406,50904,393,258,21387,57098
2016-12-02,"dawn",1027,156,747,885,47,520,21387,3382
2016-12-02,"day",4596,523,538,7325,7150,2246,21387,22378
2016-12-02,"dusk",168,0,1,0,3147,67,21387,3383
2016-12-02,"night",1415,201,5124,41527,7927,1063,21387,57257
2016-12-03,"dawn",0,0,187,3214,0,0,21387,3401
2016-12-03,"day",3027,77,2391,12112,3928,653,21387,22188
2016-12-03,"dusk",811,5,374,1936,0,277,21387,3403
2016-12-03,"night",2202,51,2355,38312,14091,397,21387,57408
2016-12-04,"dawn",0,0,76,3343,0,0,21387,3419
2016-12-04,"day",2569,227,1636,14007,2851,717,21387,22007
2016-12-04,"dusk",10,0,391,3020,0,0,21387,3421
2016-12-04,"night",1886,88,2879,43334,8825,541,21387,57553
2016-12-05,"dawn",0,0,103,3334,0,0,21387,3437
2016-12-05,"day",2453,135,2189,15846,662,549,21387,21834
2016-12-05,"dusk",1022,15,26,1711,500,165,21387,3439
2016-12-05,"night",773,20,2755,53493,494,155,21387,57690
2016-12-06,"dawn",0,0,458,2996,0,0,21387,3454
2016-12-06,"day",3485,78,3188,14032,74,813,21387,21670
2016-12-06,"dusk",74,0,572,2248,505,58,21387,3457
2016-12-06,"night",1598,32,3169,52273,446,301,21387,57819
2016-12-07,"dawn",0,0,529,2942,0,0,21387,3471
2016-12-07,"day",3314,212,2095,13851,1191,852,21387,21515
2016-12-07,"dusk",0,0,205,3268,0,0,21387,3473
2016-12-07,"night",965,26,3458,52905,370,217,21387,57941
2016-12-08,"dawn",0,0,276,3210,0,0,21387,3486
2016-12-08,"day",3303,235,2184,13224,1245,1180,21387,21371
2016-12-08,"dusk",0,0,712,2776,0,0,21387,3488
2016-12-08,"night",919,30,2425,53848,653,180,21387,58055
2016-12-09,"dawn",0,0,619,2882,0,0,21387,3501
2016-12-09,"day",3332,140,1892,13213,1603,1054,21387,21234
2016-12-09,"dusk",0,0,120,3383,0,0,21387,3503
2016-12-09,"night",797,10,2600,54441,157,157,21387,58162
2016-12-10,"dawn",0,0,150,3365,0,0,21387,3515
2016-12-10,"day",3833,100,2083,12956,1085,1052,21387,21109
2016-12-10,"dusk",0,0,427,3090,0,0,21387,3517
2016-12-10,"night",2052,21,4304,51228,198,456,21387,58259
2016-12-11,"dawn",0,0,80,3448,0,0,21387,3528
2016-12-11,"day",5621,279,2674,10936,518,965,21387,20993
2016-12-11,"dusk",806,6,385,1780,448,105,21387,3530
2016-12-11,"night",588,17,4075,52490,923,256,21387,58349
2016-12-12,"dawn",0,0,280,3259,0,0,21387,3539
2016-12-12,"day",3570,195,2031,13099,1287,706,21387,20888
2016-12-12,"dusk",0,0,301,3240,0,0,21387,3541
2016-12-12,"night",1271,19,3271,52962,613,296,21387,58432
2016-12-13,"dawn",1121,19,1009,1325,0,76,21387,3550
2016-12-13,"day",5547,192,712,10956,2116,1270,21387,20793
2016-12-13,"dusk",0,0,324,3228,0,0,21387,3552
2016-12-13,"night",864,31,2671,53803,880,256,21387,58505
2016-12-14,"dawn",0,0,140,3419,0,0,21387,3559
2016-12-14,"day",4411,162,3120,9772,2026,1219,21387,20710
2016-12-14,"dusk",0,0,64,3498,0,0,21387,3562
2016-12-14,"night",811,13,2228,54733,720,64,21387,58569
2016-12-15,"dawn",0,0,103,3465,0,0,21387,3568
2016-12-15,"day",5722,131,1929,10188,1575,1092,21387,20637
2016-12-15,"dusk",61,0,327,2990,181,11,21387,3570
2016-12-15,"night",1049,31,3142,53963,189,251,21387,58625
2016-12-16,"dawn",18,0,1242,2224,84,7,21387,3575
2016-12-16,"day",6627,381,926,10341,811,1490,21387,20576
2016-12-16,"dusk",0,0,333,3243,0,0,21387,3576
2016-12-16,"night",683,27,1911,55364,482,206,21387,58673
2016-11-27,"dawn",0,0,1137,2144,0,0,19882,3281
2016-11-27,"day",3520,889,3354,8890,1898,4886,19882,23437
2016-11-27,"dusk",476,14,1326,1136,31,300,19882,3283
2016-11-27,"night",478,30,4745,50244,661,241,19882,56399
2016-11-28,"dawn",0,0,1345,1956,0,0,19882,3301
2016-11-28,"day",4498,603,3966,10685,143,3317,19882,23212
2016-11-28,"dusk",0,0,197,3106,0,0,19882,3303
2016-11-28,"night",0,0,6468,50116,0,0,19882,56584
2016-11-29,"dawn",169,38,1361,1568,0,186,19882,3322
2016-11-29,"day",2852,227,3176,14985,530,1222,19882,22992
2016-11-29,"dusk",254,6,683,1937,35,410,19882,3325
2016-11-29,"night",287,10,7001,48932,273,258,19882,56761
2016-11-30,"dawn",483,35,1214,1138,236,236,19882,3342
2016-11-30,"day",2790,229,3492,14808,322,1139,19882,22780
2016-11-30,"dusk",0,0,257,3088,0,0,19882,3345
2016-11-30,"night",45,6,4406,52296,109,71,19882,56933
2016-12-01,"dawn",123,96,1636,831,26,650,19882,3362
2016-12-01,"day",4437,429,2482,9932,1854,3441,19882,22575
2016-12-01,"dusk",0,0,110,3255,0,0,19882,3365
2016-12-01,"night",990,31,5375,49472,986,244,19882,57098
2016-12-02,"dawn",280,82,1523,1062,46,389,19882,3382
2016-12-02,"day",3718,508,2672,12474,524,2482,19882,22378
2016-12-02,"dusk",95,0,1312,1851,13,112,19882,3383
2016-12-02,"night",0,0,4239,53018,0,0,19882,57257
2016-12-03,"dawn",0,0,85,3316,0,0,19882,3401
2016-12-03,"day",1536,124,3679,15126,829,894,19882,22188
2016-12-03,"dusk",491,15,440,2077,204,176,19882,3403
2016-12-03,"night",994,50,5467,50032,403,462,19882,57408
2016-12-04,"dawn",0,0,1198,2221,0,0,19882,3419
2016-12-04,"day",2813,433,2536,14102,568,1555,19882,22007
2016-12-04,"dusk",166,3,1133,2000,4,115,19882,3421
2016-12-04,"night",258,6,6248,50423,322,296,19882,57553
2016-12-05,"dawn",0,0,851,2586,0,0,19882,3437
2016-12-05,"day",1818,363,3488,14508,264,1393,19882,21834
2016-12-05,"dusk",0,0,277,3162,0,0,19882,3439
2016-12-05,"night",112,0,5860,51310,308,100,19882,57690
2016-12-06,"dawn",553,25,1382,1254,3,237,19882,3454
2016-12-06,"day",2451,213,2652,13529,994,1831,19882,21670
2016-12-06,"dusk",0,0,120,3337,0,0,19882,3457
2016-12-06,"night",1010,24,4306,51345,551,583,19882,57819
2016-12-07,"dawn",0,0,141,3330,0,0,19882,3471
2016-12-07,"day",2785,350,3747,12560,486,1587,19882,21515
2016-12-07,"dusk",86,0,718,2661,0,8,19882,3473
2016-12-07,"night",0,0,4601,53340,0,0,19882,57941
2016-12-08,"dawn",0,0,634,2852,0,0,19882,3486
2016-12-08,"day",2575,227,4066,12315,908,1280,19882,21371
2016-12-08,"dusk",55,0,808,2490,110,25,19882,3488
2016-12-08,"night",1104,48,3750,52544,317,292,19882,58055
2016-12-09,"dawn",0,0,1330,2171,0,0,19882,3501
2016-12-09,"day",3200,201,2500,13754,285,1294,19882,21234
2016-12-09,"dusk",0,0,82,3421,0,0,19882,3503
2016-12-09,"night",42,0,6355,51577,80,108,19882,58162
2016-12-10,"dawn",0,0,51,3464,0,0,19882,3515
2016-12-10,"day",2981,305,2743,12463,786,1831,19882,21109
2016-12-10,"dusk",0,0,215,3302,0,0,19882,3517
2016-12-10,"night",635,57,6022,50563,563,419,19882,58259
2016-12-11,"dawn",0,0,168,3360,0,0,19882,3528
2016-12-11,"day",6252,587,3033,7651,826,2644,19882,20993
2016-12-11,"dusk",0,0,148,3382,0,0,19882,3530
2016-12-11,"night",645,35,4427,52753,147,342,19882,58349
2016-12-12,"dawn",0,0,153,3386,0,0,19882,3539
2016-12-12,"day",4189,491,3125,9492,558,3033,19882,20888
2016-12-12,"dusk",0,0,189,3352,0,0,19882,3541
2016-12-12,"night",0,0,4615,53817,0,0,19882,58432
2016-12-13,"dawn",0,0,105,3445,0,0,19882,3550
2016-12-13,"day",3786,229,2498,11616,1357,1307,19882,20793
2016-12-13,"dusk",973,35,716,69,1490,269,19882,3552
2016-12-13,"night",679,67,3348,42808,11169,434,19882,58505
2016-12-14,"dawn",336,39,961,1799,203,221,19882,3559
2016-12-14,"day",3719,331,1990,12840,227,1603,19882,20710
2016-12-14,"dusk",0,0,167,3395,0,0,19882,3562
2016-12-14,"night",0,0,5144,53425,0,0,19882,58569
2016-12-15,"dawn",0,0,736,2832,0,0,19882,3568
2016-12-15,"day",3858,459,2844,10371,580,2525,19882,20637
2016-12-15,"dusk",0,0,97,3473,0,0,19882,3570
2016-12-15,"night",224,0,4092,54283,0,26,19882,58625
2016-12-16,"dawn",21,0,1312,2123,79,40,19882,3575
2016-12-16,"day",7363,564,1642,8125,183,2699,19882,20576
2016-12-16,"dusk",0,0,80,3496,0,0,19882,3576
2016-12-16,"night",5,0,7025,51619,0,24,19882,58673
2016-11-28,"dawn",625,16,102,210,2196,152,19981,3301
2016-11-28,"day",4913,111,660,3532,12583,1413,19981,23212
2016-11-28,"dusk",1482,29,239,994,303,256,19981,3303
2016-11-28,"night",2750,93,3149,37795,11456,1341,19981,56584
2016-11-29,"dawn",1075,16,677,834,421,299,19981,3322
2016-11-29,"day",2965,92,3409,15613,264,649,19981,22992
2016-11-29,"dusk",394,5,841,1955,10,120,19981,3325
2016-11-29,"night",2910,28,4293,45668,3504,358,19981,56761
2016-11-30,"dawn",0,0,322,3020,0,0,19981,3342
2016-11-30,"day",3285,37,2283,15309,1531,335,19981,22780
2016-11-30,"dusk",988,15,231,1652,144,315,19981,3345
2016-11-30,"night",3001,41,3168,45513,4486,724,19981,56933
2016-12-01,"dawn",381,38,810,1332,553,248,19981,3362
2016-12-01,"day",4162,213,2509,12099,1888,1704,19981,22575
2016-12-01,"dusk",186,0,108,2645,356,70,19981,3365
2016-12-01,"night",2591,74,4638,43833,4937,1025,19981,57098
2016-12-02,"dawn",725,129,1181,577,138,632,19981,3382
2016-12-02,"day",3861,68,3545,12498,1378,1028,19981,22378
2016-12-02,"dusk",993,6,141,1665,394,184,19981,3383
2016-12-02,"night",3018,159,4600,41166,6988,1326,19981,57257
2016-12-03,"dawn",0,0,1537,1864,0,0,19981,3401
2016-12-03,"day",2073,44,2682,14778,1967,644,19981,22188
2016-12-03,"dusk",1081,1,1014,656,456,195,19981,3403
2016-12-03,"night",1936,16,4103,49010,1797,546,19981,57408
2016-12-04,"dawn",0,0,170,3249,0,0,19981,3419
2016-12-04,"day",3203,44,3602,13925,697,536,19981,22007
2016-12-04,"dusk",0,0,194,3227,0,0,19981,3421
2016-12-04,"night",1766,35,6740,47870,566,576,19981,57553
2016-12-05,"dawn",0,0,203,3234,0,0,19981,3437
2016-12-05,"day",4138,161,2972,12509,1276,778,19981,21834
2016-12-05,"dusk",0,0,234,3157,48,0,19981,3439
2016-12-05,"night",914,10,5105,51283,103,275,19981,57690
2016-12-06,"dawn",0,0,121,3333,0,0,19981,3454
2016-12-06,"day",2636,52,3342,12690,2577,373,19981,21670
2016-12-06,"dusk",1424,26,574,1004,272,157,19981,3457
2016-12-06,"night",940,14,3395,52974,367,129,19981,57819
2016-12-07,"dawn",0,0,875,2596,0,0,19981,3471
2016-12-07,"day",3494,149,1764,10424,4866,818,19981,21515
2016-12-07,"dusk",1605,5,591,976,144,152,19981,3473
2016-12-07,"night",2296,93,3413,45353,6144,642,19981,57941
2016-12-08,"dawn",0,0,283,3203,0,0,19981,3486
2016-12-08,"day",4592,93,2457,11459,1964,806,19981,21371
2016-12-08,"dusk",493,0,66,2729,87,113,19981,3488
2016-12-08,"night",1540,11,5248,50112,654,490,19981,58055
2016-12-09,"dawn",0,0,410,3091,0,0,19981,3501
2016-12-09,"day",2621,70,2503,14579,950,511,19981,21234
2016-12-09,"dusk",1230,21,736,1297,63,156,19981,3503
2016-12-09,"night",1919,28,3341,50715,1436,723,19981,58162
2016-12-10,"dawn",0,0,417,3098,0,0,19981,3515
2016-12-10,"day",3234,98,2582,13798,805,592,19981,21109
2016-12-10,"dusk",0,0,44,3473,0,0,19981,3517
2016-12-10,"night",2835,23,5696,48525,567,613,19981,58259
2016-12-11,"dawn",0,0,1344,2184,0,0,19981,3528
2016-12-11,"day",3475,230,3205,11898,1030,1155,19981,20993
2016-12-11,"dusk",556,0,311,2507,73,83,19981,3530
2016-12-11,"night",637,18,4799,52321,389,185,19981,58349
2016-12-12,"dawn",0,0,103,3436,0,0,19981,3539
2016-12-12,"day",3583,71,1941,10901,3744,648,19981,20888
2016-12-12,"dusk",275,0,95,2812,318,41,19981,3541
2016-12-12,"night",908,9,3555,53333,408,219,19981,58432
2016-12-13,"dawn",0,0,493,3057,0,0,19981,3550
2016-12-13,"day",3992,51,1748,12713,1606,683,19981,20793
